smiles,Mutagenicity_top20_6_brics_mol,group
Cc1cc(C)n(-c2ccc(-c3ccc(C4CC(O)C(n5nc(C)cc5C)O4)o3)o2)n1,-1,test
OC1CC(C2(O)CCC(O)C(O)C2O)OC1c1ccc(Br)cc1,-1,test
Oc1ccccc1-c1ccccc1O,-1,test
NN(Cc1cccc(S(=O)(=O)O)c1)Cc1cccc(S(=O)(=O)O)c1,-1,test
CC1Sc2c(-c3ncn(C)c3-n3cnc4c(N)ncnc43)c(=O)c3cc(F)c(-n4cnc5c(N)ncnc54)cc3n21,-1,test
Nc1ccc(-c2cc(N)ccc2-n2ccnc2)c(-c2cc(N)ccc2-n2ccnc2)c1,-1,test
O=C(O)C1C(=O)OC2C1OC(=O)C2[C@@H]1O[C@H](c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,-1,test
CCC(C)(C)c1ccccn1,-1,test
c1ccc(-c2cc(-n3cnc4c3ncn3ccnc43)ncn2)cc1,-1,test
Cc1ccc(S(=O)(=O)N(C2C(n3c(O)nc4c(O)nc(N)nc43)C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl)S(=O)(=O)c2ccc(C)cc2)cc1,-1,test
CC12CC(C3OC(C(=O)O)C(O)C3O)C3=C4CCC(=O)C=C4CCC3C1CCC2(O)C1OC(c2ccncc2)C(O)C1O,-1,test
Cc1cc2c(cc1-c1c(CCO)ccc3c(CCO)c4ccoc4nc13)C(C)(C)CC(C)C2(C)C,-1,test
O=c1[nH]c(=O)n(-c2ccccc2-c2ccccc2-c2ccccc2-n2cc(/C=C/Br)c(=O)[nH]c2=O)cc1/C=C/Br,-1,test
CCc1cc2c(cc1F)c(=O)c(CC)c1n2C(C)S1,-1,test
O=C(O)c1cc(O)ccc1-c1ccc(O)cc1-c1cc(O)ccc1C(=O)O,-1,test
NC(Cc1ccc(-c2ccc(CC(N)C(=O)O)cc2)cc1)C(=O)O,-1,test
CCC(C)(C)n1nc(-c2nn(-c3ccccc3)[n+](-c3ccc(I)cc3)n2)n[n+]1-c1ccc(I)cc1,-1,test
CCC#C[C@@H](C)c1nc(Cl)cc(-c2cc(Cl)nc(-c3nc(Cl)cc(C(C)(C)C)n3)n2)n1,-1,test
CC[C@@H](C)[C@@]1(C)O[C@]2(O)[C@H]3CCCN3C(=O)[C@@H](CCCC(=O)O)N2C1=O,-1,test
c1ccc2c(-c3[nH]cnc4nc(-c5cc6c(-c7cc8c(-c9cccc%10ccccc9%10)[nH]cnc-8n7)[nH]cnc-6n5)cc3-4)cccc2c1,-1,test
c1ccc(-c2cccc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)c2)cc1,-1,test
CC1=C[C@@H]2O[C@H]3[C@@H](O)[C@H](c4ccccc4)[C@](C)([C@@]34CO4)[C@]2(c2ccc(N)cc2-c2ccc(N)cc2-c2ccccc2)[C@@H](O)C1=O,-1,test
OC[C@@H]1CO[C@@H]2[C@H](O)CO[C@H]12,-1,test
Cc1cc(OS(=O)(=O)c2ccc(F)cc2)c(O)c(-c2cc(C)cc(-c3cc(C)cc(OS(=O)(=O)c4ccc(F)cc4)c3O)c2O)c1,-1,test
N[C@H](Cc1cc(C[C@@H](N)C(=O)O)ncn1)C(=O)O,-1,test
OCC(O)c1ccccc1-c1ccccc1C(O)CO,-1,test
CN1CC(c2ccccc2-c2ccccc2C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)CC2c3cccc4[nH]cc(c34)CC21,-1,test
Cc1cc(OS(=O)(=O)O)cc(OS(=O)(=O)O)c1N,-1,test
CCc1c(C)ccc(-c2c(C)ccc(C3CC4(C)C(CCC4(O)CC)C4CCC5=CC(=O)CCC5=C34)c2O)c1O,-1,test
O=C(O)c1ccccc1-c1ccccc1-c1ccccc1-c1ccccc1,-1,test
C=CCC1C(O)C2OC3CC(C)C(=O)C(=O)C3(CC=C)C1(C)C21CO1,-1,test
CN1CC(c2ccc(C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)cc2)CC2c3cccc4[nH]cc(c34)CC21,-1,test
Cc1ccc(CO)cc1,-1,test
OCC(O)c1ccccc1-c1ccccc1-c1ccccc1,-1,test
Brc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccc(N=Nc7ccc(-c8ccc(Br)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,-1,test
O=C(O)[C@H]1O[C@@H](c2ccc([C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,-1,test
CCC1=C(CC2NCCc3cc(CC(=O)O)c(CC(=O)O)cc32)CC2c3cc(CC(=O)O)c(C4C(C=C(Cl)Cl)C4(C)C)cc3CCN2C1,-1,test
CCCCCCCCS(=O)C(C)Cc1ccc2cc(-c3ccc4cc(CC(C)S(=O)CCCCCCCC)c(=O)oc4c3)c(=O)oc2c1,-1,test
CC1=C[C@@H]2O[C@H]3[C@@H](O)[C@H](c4c(-c5c(-c6ccccc6)ncn5C)ncn4C)[C@](C)([C@@]34CO4)[C@]2(c2ccccc2)[C@@H](O)C1=O,-1,test
CC1Sc2c(N3C(=O)C=CC3=O)c(=O)c3cc(F)c(-c4ccc(N5C(=O)C=CC5=O)cc4)cc3n21,-1,test
c1cncc(-c2ccc(-c3ccc(-c4ccc(-c5cccnc5)cc4)cc3)cc2)c1,-1,test
O[C@@H]1[C@@H](c2ccc(-c3ccc(CCl)cc3)cc2)O[C@@H](CCl)[C@@H]1O,-1,test
CN(C)C1OC([C@@H]2[C@@H](O)[C@H](O)[C@@H](c3ccc(F)cc3)O[C@H]2N(C)C)CC1O,-1,test
c1ccc(-c2ccc(-c3cc4c(-c5ccc(-c6ccccc6)cc5)[nH]cnc-4n3)cc2)cc1,-1,test
CC1CC2OC3C(O)C(C4OC(C56C(=O)C(=O)C(C)CC5OC5C(O)C(c7ccc(Cl)cc7)C6(C)C56CO6)CC4O)C(C)(C34CO4)C2(c2ccc(Cl)cc2)C(=O)C1=O,-1,test
NS(=O)(=O)c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1,-1,test
Cc1c(-n2c(=O)c(-c3ccc(S(N)(=O)=O)cc3)c(C)n2C)c(=O)n(CN(Cc2ccc(S(N)(=O)=O)cc2)N=O)n1C,-1,test
FC(F)(F)c1ccc(-c2ccc(C3COC4C3OCC4C(F)(F)F)cc2)cc1,-1,test
CN(c1ccc(Cl)cc1)[C@H]1O[C@@H](c2cccnc2)[C@H](O)[C@@H]1O,-1,test
Cc1ccc(C(=O)O)c(C)c1C,-1,test
Cn1cnc(CCl)c1-c1c(CCl)ncn1C,-1,test
OC1Cc2cccc(-c3ccc(-c4ccc(-c5cccc6c5CC(O)C(O)C6)cc4)cc3)c2CC1O,-1,test
O[C@@H]1[C@@H](c2ccc(Cl)cc2)O[C@@H](c2ccc(-c3ccc(Cl)cc3)cc2)[C@H](O)[C@H]1O,-1,test
CC1CC2OC3C(O)C(c4ccc(Cl)cc4)C(C)(C34CO4)C2(C2CC(O)C(C34C(=O)C(=O)C(C)CC3OC3C(O)C(c5ccc(Cl)cc5)C4(C)C34CO4)O2)C(=O)C1=O,-1,test
O=c1cc(-c2cc([C@H]3O[C@@H](c4cc(OS(=O)(=O)O)ncn4)[C@H](O)[C@@H](O)[C@@H]3O)ncn2)oc2cc(O)cc(O)c12,-1,test
Cc1cccc(N(C(=O)CC(C)C)c2cccc(C)c2C)c1C,-1,test
Fc1ccc(-c2ccc(Br)cc2)cc1,-1,test
O=[N+]([O-])Oc1ccc(-c2ccc(O[N+](=O)[O-])cc2)cc1,-1,test
O=C(O)c1c2ccoc2cc2oc(=O)ccc12,-1,test
O=C(O)CCCc1cc(-c2ccc(C(=O)O)cc2)cc(CCCC(=O)O)c1O,-1,test
CN(C)C1CC(O)C(c2cc3ccc(C4=NCCN4)cc3[nH]2)O1,-1,test
Cc1cc(OS(=O)(=O)O)c(O)c(-c2cc(C)cc(-c3ccc(F)cc3)c2O)c1,-1,test
CN1CC(c2ccc(-c3ccc(-c4ccc(C5CC6c7cccc8[nH]cc(c78)CC6N(C)C5)cc4)cc3)cc2)CC2c3cccc4[nH]cc(c34)CC21,-1,test
Cc1cc(-c2cc(O)c3c(-c4cc(C)cc5c(O)c(C(F)(F)F)cc(O)c45)cc(C)cc3c2O)c2c(O)cc(C(F)(F)F)c(O)c2c1,-1,test
FC(F)(F)n1nc(Oc2nn(C(F)(F)F)[n+](-c3ccc(I)cc3)n2)n[n+]1-c1ccc(I)cc1,-1,test
COc1c(C)n(C)n(-c2cc(=O)c3c(O)cc(O)cc3o2)c1=O,-1,test
OC1C(c2ccccc2)OC(c2ccc(Cl)cc2Cl)C(O)C1O,-1,test
CC1=CC2OC3CC(c4ccc(-c5ccc(-c6ccc(-n7cnc8c(N)nc(O)nc87)cc6)cc5)cc4)C(C)(C2(C)CC1=O)C31CO1,-1,test
Cn1cnc(-c2ncn(C)c2-c2c(-c3ccccc3)ncn2C)c1C(=O)O,-1,test
N#Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-n5cnc6c(N)nc(O)nc65)o4)o3)o2)cc1,-1,test
OCc1ccccc1-c1ccccc1CO,-1,test
CN(C)c1cc2c3ccc4c(=O)c5c(-c6cccc7c(=O)c8c(ccc9c%10cc(-c%11cccc%12c(=O)c%13c(ccc%14c%15cc(-n%16cc(I)c(=O)[nH]c%16=O)c%16c(=O)c%17ccccc%17c(=O)c%16c%15[nH]c%14%13)c(=O)c%11%12)c%11c(=O)c%12ccccc%12c(=O)c%11c%10[nH]c98)c(=O)c67)cccc5c(=O)c4c3[nH]c2c2c(=O)c3ccccc3c(=O)c12,-1,test
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@@H](F)C4=CC(=O)C(Br)=C[C@@]43C)[C@@H]1CCC2(C(=O)O)C(=O)O,-1,test
CNc1ccccc1,-1,test
C=CC1CN2CCC1CC2C(=O)N1C=CN(C)C1/C=N/O,-1,test
CCCCCCCCS(=O)[C@H](C)Cc1ccc(C(C)C)cc1,-1,test
CC(C)(C)c1ccc(C(C)(C)C)o1,-1,test
CCCCCCCCCCc1cn(-c2ccccc2)c(=O)[nH]c1=O,-1,test
Cc1cc(-c2ccc(-c3ccc(CC(C)O)cc3)cc2)ccc1N=Nc1cccnc1,-1,test
O=C(O)c1cccc(C(=O)O)c1,-1,test
Cc1ccc(-c2cc(N)ccc2-c2cc(N)ccc2-c2ccc(N)cc2OS(=O)(=O)O)c(C)c1C,-1,test
CCc1c2ccoc2nc2c(CC)c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)O)ccc12,-1,test
O=C1C=CC(=O)N1c1ccc(-c2ccc(N3C(=O)C=CC3=O)cc2)cc1,-1,test
CC1Sc2c(-c3cc4c(cc3F)c(=O)c(-c3c5n(c6cc(C7OC7(C)C)c(F)cc6c3=O)C(C)S5)c3n4C(C)S3)c(=O)c3cc(F)c(C(C)(C)C)cc3n21,-1,test
Nc1ccc(-c2ccccc2)c(-c2ccc(N)cc2-c2cc(N)ccc2-c2ccccc2)c1,-1,test
c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C6=NCCN6)cc5)cc4)cc3)cc2)cc1,-1,test
O=C(O)c1ccc2c(-c3cc(=O)oc4cc(-c5cc(=O)oc6cc(-c7ccc(Br)cc7)ccc56)ccc34)cc(=O)oc2c1,-1,test
Cc1cc(N2CCN(C)CC2)c2c(O)cc(N3CCN(C)CC3)c(O)c2c1,-1,test
C=C[C@H]1CN2CC[C@H]1C[C@H]2c1cc(C)c(N)c([C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)c1,-1,test
NS(=O)(=O)c1ccc(-c2cc(-c3ccc(S(N)(=O)=O)cc3)ncn2)cc1,-1,test
O=C(O)Cc1ccc(-c2ccc(-c3ccc(-c4ccc(F)cc4)cc3)cc2)cc1,-1,test
CC1=CC2OC3C(O)C(c4ccc(Cl)cc4Cl)C(C)(C34CO4)C2(c2ccc(Cl)cc2Cl)C(O)C1=O,-1,test
CC(O)C(O)C(O)C(O)C1(O)CCC(O)C(O)C1O,-1,test
O=C(O)Cc1ccc(Cl)cc1,-1,test
O=S(=O)(O)Oc1ccc(S(=O)(=O)c2ccc(OS(=O)(=O)O)cc2)cc1,-1,test
ClCc1ccc(-c2ccc(CCl)cc2)cc1,-1,test
Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1N,-1,test
Cc1cc2c(O)ccc(O)c2c(-c2c(-n3cnc4c(N)nc(O)nc43)c(C)cc3c(O)ccc(O)c23)c1-c1ccc(-n2cnc3c(N)nc(O)nc32)cc1,-1,test
Cc1cc(-c2cc(C(=O)O)cc(C)c2N)cc(C(=O)O)c1N,-1,test
Brc1ccc(-c2ccccc2-c2ccccc2-c2ccccc2-c2ccc(Br)cc2)cc1,-1,test
C=C[C@H]1CN2CC[C@H]1C[C@H]2c1ccc(C)c([C@@H]2C[C@@H]3CCN2C[C@@H]3C=C)c1O,-1,test
CCc1ccc(C2CCC3OC3C2)cc1,-1,test
CN1C=CN(COc2ccc(-c3ccc(OCN4C=CN(C)C4/C=N/O)cc3)cc2)C1/C=N/O,-1,test
[CH2-][N+](C)(C)C(=O)c1ccccc1,-1,test
CCc1cc(-c2cc(CC)ncn2)ncn1,-1,test
Clc1ccc(C2CCC3OC3C2)cc1,-1,test
OC1CCC(O)(C2OC(c3ccc(Br)cc3)CC2O)C(O)C1O,-1,test
CN1CC(c2ccc(-c3ccc(C4CC5c6cccc7[nH]cc(c67)CC5N(C)C4)cc3)cc2)CC2c3cccc4[nH]cc(c34)CC21,-1,test
Fc1ccc(-c2ccc(-c3ccc(Cl)cc3)cc2)cc1,-1,test
[CH2-][N+](C)(Cl)C1C(O)C(c2cc(=O)oc3cc(CCC(=O)O)ccc23)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,-1,test
OCC1CC(O)C(C2(O)CCC(O)C(O)C2O)O1,-1,test
O=C(O)c1ccc(-c2ccc(-c3ccc(-c4cccnc4)cc3)cc2)cc1,-1,test
CC(C)(C)c1ccc(-c2ccc(C3=NCCN3)cc2)cc1,-1,test
C=CC1CN2CCC1CC2c1cc(C)c(N)c(-c2cc(C)c(N)c(C3CC4CCN3CC4C=C)c2)c1,-1,test
OCC1OC(c2ccccc2)C(O)C1O,-1,test
Cc1cc(-c2ccc(F)cc2)c2c(O)cc(-c3cc(C)cc4c(O)c(-c5ccccc5-c5ccc(F)cc5)cc(O)c34)c(O)c2c1,-1,test
CC(C)(C)c1ccc(C2=NCCN2)cc1,-1,test
Cc1cc(-c2cc(C)cc(C3C4OC4C4=CC(=O)C5(CC4(C)C3C)OC5(C)C=O)c2O)c(O)c(-c2cc(C)cc(C3C4OC4C4=CC(=O)C5(CC4(C)C3C)OC5(C)C=O)c2O)c1,-1,test
CN1CCC2(C)c3cc(-n4cc(-n5cc(C(=O)O)c(N)nc5=O)c(N)nc4=O)ccc3N(C)C12,-1,test
NC(Cc1ccc(-c2ccccc2)cc1)C(=O)O,-1,test
Nc1nc(=O)n(-c2cn([C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)c(=O)nc2N)cc1-c1cn([C@H](O)[C@H](O)[C@H](O)[C@H](O)CO)c(=O)nc1N,-1,test
CN(C)c1ccc(Br)cc1,-1,test
O=C(O)C1C(=O)OC2C(c3ccc(F)cc3)C(=O)OC12,-1,test
Cc1cc(CO)cc(C(C)(C)C)c1N,-1,test
Nc1ccc(CO)c(CO)c1,-1,test
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1ccc(-c3ccc(CC(=O)O)cc3)cc1)C2=O,-1,test
O=C(O)c1cccc(-c2ccc(Cl)cc2)c1,-1,test
CCCCCCCCCCCCN1CCC(C(=O)N2C=CN(C)C2/C=N/O)CC1,-1,test
c1nc2[nH]cnc(-c3ccc(-c4ccc(-c5nc[nH]c6ncnc5-6)cc4)cc3)c-2n1,-1,test
Cc1cc(OS(=O)(=O)c2ccc(F)cc2)c(O)c(-c2cc(C)cc(-c3cc(C)cc(-n4nc(C)cc4C)c3O)c2O)c1,-1,test
O=S(=O)(O)c1ccc(-c2ccccc2-c2ccccc2-c2ccccc2)c(S(=O)(=O)O)c1,-1,test
O[C@H]1[C@H](O)[C@@H](O)[C@H](c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)cc1,-1,test
CC(C)(C)c1ccc(-c2ccc(C3(O)C(=O)CC4C(O)COC43O)cc2)cc1,-1,test
CCC(C)c1ccccc1C(=O)O,-1,test
Cc1cc2c(cc1-n1cnc3c(N)nc(O)nc31)C(C)(C)CC(C)C2(C)C,-1,test
Cc1cc2c(cc1C1(O)OCC(O)C(O)C1O)C(C)(C)[C@H](C)C2(C)C,-1,test
O=Nc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1Cl,-1,test
COc1ccc(N)cc1-c1ccc(N)cc1-c1ccc(N)cc1CO,-1,test
OC1C(c2ccc(Cl)cc2)OC(n2cnc3c(S)ncnc32)C(O)C1O,-1,test
Cc1c(-n2c(=O)c(-c3ccccn3)c(C)n2C)c(=O)n(-c2ccccn2)n1C,-1,test
OCC(O)C(O)C(O)C(O)c1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccc(-c5ccc(N=Nc6ccc(-c7ccc8c(c7)OCO8)cc6)cc5)cc4)cc3)cc2)cc1,-1,test
CN1C=CN(c2ccc(-c3ccc(-c4ccc(-c5ccc(S(=O)(=O)O)cc5S(=O)(=O)O)cc4)cc3)cc2)C1/C=N/O,-1,test
O=C(O)C1OC(O)C(C2OC(O)C(C(=O)O)C(O)C2O)C(O)C1O,-1,test
CC1=CC2OC3C(O)C(O[C@@H]4c5cc6c(cc5[C@@H](c5cc(-c7ccc(Cl)cc7Cl)c(O)c(N7C(=O)C=CC7=O)c5)[C@@H]5C(=O)OC[C@H]45)OCO6)C(C)(C34CO4)C2(c2ccc(Cl)cc2Cl)C(O)C1=O,-1,test
Cc1ccc(-c2ccc(-c3cc(C)c(N)c(-c4cc(-c5ccc(C)cc5)cc(C)c4N)c3)cc2)cc1,-1,test
CCCCCCCCS(=O)[C@H](C)Cc1cc(O)ccc1-c1ccc(O)cc1-c1ccc(C)cc1,-1,test
N=c1ccn2c(n1)O[C@@H]1[C@@H]2O[C@H](c2ccccc2-c2ccncc2)[C@H]1O,-1,test
Cc1cc(-c2ccc(-c3cc(C)c(N)c(C)c3)cc2)cc(C)c1N,-1,test
O=c1c2ccc3c4cc(CCO)c5c(=O)c6ccccc6c(=O)c5c4[nH]c3c2c(=O)c2cccc(-c3ccccc3)c12,-1,test
CC1(C)CCCC2(C)C1CCC1(C)C2CC(c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)C2(C)C(C=O)=C(C=O)CC12O,-1,test
Cc1cc(CCCC(=O)O)c(O)c(-c2cc(C)cc(-c3ccc(S(=O)(=O)Cl)cc3)c2O)c1,-1,test
CC(C)(C)c1ccc(-c2ccc(-n3cnc4c3ncn3ccnc43)o2)o1,-1,test
Nc1nc(O)c2nc(O)n(-c3ccc(S(=O)(=O)c4ccc(-c5ccc(S(=O)(=O)c6ccc(-c7ccc(S(=O)(=O)c8ccc(-n9c(O)nc%10c(O)nc(N)nc%109)cc8)cc7)cc6)cc5)cc4)cc3)c2n1,-1,test
CC(C)c1ccc(-c2ccc(C3CCC4OC4C3)cc2)cc1,-1,test
CCC1=C(CC2NCCc3cc(-c4ccccc4)c(-c4ccc(F)cc4)cc32)CC2c3cc(-c4ccccc4)c(-c4ccccc4)cc3CCN2C1,-1,test
C=C[C@H]1CN2CC[C@H]1C[C@H]2c1ccc(C)c(C2OC(c3c(C)ccc([C@@H]4C[C@@H]5CCN4C[C@@H]5C=C)c3O)C(O)C(O)C2O)c1O,-1,test
CC1CC2OC3C(O)C(C4OC(C56C(=O)C(=O)C(C)CC5OC5C(O)C(c7ccc(Cl)cc7)C6(C)C56CO6)CC4O)C(C)(C34CO4)C2(C(=O)O)C(=O)C1=O,-1,test
O=C(O)CCc1ccc(C(=O)O)cc1,-1,test
Cc1cc(O)c(CCCC(=O)O)c(=O)o1,-1,test
Clc1ccc(-c2ccccc2)c(Cl)c1,-1,test
Cc1cc(C(=O)N2C(=O)CCC2=O)cc(-c2cc(C)c(N)c(-c3ccc(S(=O)(=O)O)c4cc(S(=O)(=O)O)c(N=Nc5ccc(N=Nc6ccc(S(=O)(=O)O)cc6)c6ccc(S(=O)(=O)O)cc56)c(O)c34)c2)c1N,-1,test
O=S(=O)(OC1CC(O)C(c2ccc(C3CC(O)C(OS(=O)(=O)c4ccc(F)cc4)O3)cc2)O1)c1ccc(F)cc1,-1,test
CC(O)Cc1ccccc1N(C)C,-1,test
[CH2-][N+](C)(C)c1cc(C)c(N)c(C2(O)C(C)C([N+]([CH2-])(C)C)C(C)C(=O)OC([N+]([CH2-])(C)C)C(O)C(C)(O)C(C)C(=O)C(C)CC2(C)O)c1,-1,test
CC1(C)CC(N)CC(C)(C(O)CCC#N)C1,-1,test
Cn1cnc(-c2ccccc2)c1-c1ncn(C)c1-c1c(-c2ccccc2)ncn1C,-1,test
Cc1ccc(-c2cc(C)cc3c(O)c(-c4cc(O)c5c(-c6cc(C)cc7c(O)c(N8CCN(C)CC8)cc(O)c67)cc(C)cc5c4O)cc(O)c23)cc1,-1,test
Nc1nc(O)nc2c1ncn2-c1ccc(-c2ccc(-c3ccc(-n4cnc5c(N)nc(O)nc54)cc3)cc2)cc1,-1,test
CC1=CC2OC3CC(c4ccc(-c5ccc(-c6ccc(OCN7C=CN(C)C7/C=N/O)cc6)cc5)cc4)C(C)(C2(C)CC1=O)C31CO1,-1,test
CC1CN(C)C(C)C(O)C(C)(O)C(c2cccc(Cl)c2)OC(=O)C(C)C(c2cccc(Cl)c2)C(C)C(c2cccc(Cl)c2)C(C)(O)C1,-1,test
Cc1cc2c(O)ccc(O)c2c(-c2ccccc2)c1[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,-1,test
CNC1C(C)C(c2ccccc2)C(C)C(=O)OC(NC)C(C)(O)C(O)C(C)N(C)CC(C)CC1(C)O,-1,test
Cc1cc(C(F)(F)F)cc(-c2cc(C)c(N)c(-n3cnc4c3ncn3ccnc43)c2)c1N,-1,test
CC(C)(C)C1=CC(C)(c2ccc(C3(C)C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)cc2)C=C(C(C)(C)C)C1=O,-1,test
Clc1cccc(-c2ccccc2)c1,-1,test
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(-c4c(-c5c6n(c7cc(-n8cnc9c(N)ncnc98)c(F)cc7c5=O)C(C)S6)ncn4C)cc3n21,-1,test
CC12CCC(c3ccccc3)CC1=CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,-1,test
CCC(C)c1ccccc1-c1ccccc1C(=O)O,-1,test
c1ccc(-c2ccccn2)nc1,-1,test
Cc1cc(-c2ccc(Cl)cc2Cl)c2c(O)cc(CC(C)O)c(O)c2c1,-1,test
Cc1ccc(-c2cc(-c3cc(C)c(N)c(C(=O)O)c3)cc(C)c2N)c(C)c1C,-1,test
O[C@H]1[C@H](O)[C@@H](O)[C@H](c2ccc(F)cc2)O[C@@H]1c1ccc([C@H]2O[C@@H](c3ccc(F)cc3)[C@H](O)[C@@H](O)[C@@H]2O)cc1,-1,test
CC[C@@H]1O[C@H](c2cn(CC)c(=O)nc2N)[C@@H](O)[C@H](O)[C@H]1CC,-1,test
CC1(C)Cc2cccc(-c3ccccc3O)c2O1,-1,test
COC1(O)C(=O)CC2C(O)COC21O,-1,test
Cc1cc(-c2cc(C)cc3c(O)c(-c4ccccc4-c4ccc(F)cc4)cc(O)c23)c2c(O)cc(-c3ccc(F)cc3)c(O)c2c1,-1,test
Nc1nc(O)nc2c1ncn2-c1ccc(-c2ccc(-n3cnc4c(N)nc(O)nc43)o2)o1,-1,test
Cc1cc(-c2ccc(Br)cc2)cc(C(=O)O)c1N,-1,test
CN(C)c1cccc2c(=O)c3c(ccc4c5cc(-c6cc7c8ccc9c(=O)c%10c(-c%11cccc%12c(=O)c%13c(ccc%14c%15cc(N(C)C)c%16c(=O)c%17ccccc%17c(=O)c%16c%15[nH]c%14%13)c(=O)c%11%12)cccc%10c(=O)c9c8[nH]c7c7c(=O)c8ccccc8c(=O)c67)c6c(=O)c7ccccc7c(=O)c6c5[nH]c43)c(=O)c12,-1,test
OCc1cccc(-c2cccc(C3CC(O)C(CO)O3)c2)c1,-1,test
Cc1cc(CO)c(O)c(-c2cc(C)cc(CO)c2O)c1,-1,test
Cc1c(-c2c(C)n(C)n(-c3c(C)n(C)n(CO)c3=O)c2=O)c(=O)n(CO)n1C,-1,test
C#CC1(c2[nH]cnc3nc(-c4[nH]cnc5nc(C(C)C(=O)O)cc4-5)cc2-3)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,-1,test
CC12CCC(C(=O)C3CCC4C5CC=C6CC(C(=O)O)CCC6(C)C5CCC34C)CC1=CCC1C2CCC2(C)C(C(=O)O)CCC12,-1,test
CC(C)CC(=O)N(C(=O)CC(C)C)C(=O)CC(C)C,-1,test
Cc1ccc(-c2cc(-c3ccc(C)cc3)ncn2)cc1,-1,test
CC12CCC(C(=O)O)CC1=CCC1C2CCC2(C)C(C(=O)C3CCC4C5CC=C6CC(c7ccccc7)CCC6(C)C5CCC34C)CCC12,-1,test
CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(N4CCN(C)CC4)cc3)cc2)cc1,-1,test
O=C(O)c1cc(O)ccc1-c1ccc(O)cc1-c1ccc(O)cc1-c1ccccc1,-1,test
Brc1ccc(-c2ccccc2-c2ccc(Br)cc2)cc1,-1,test
CC12CCC(c3ccccc3)CC1=CCC1C2CCC2(C)C(c3ccc(Br)cc3)CCC12,-1,test
Nc1ccc(-c2cc(N)ccc2-c2cc(N)ccc2CO)c(CO)c1,-1,test
O=C(O)CCCc1ccc(-c2cc(C(=O)O)cc(CCCC(=O)O)c2O)cc1,-1,test
CC(C)(C)c1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,-1,test
Cc1ccc(-c2ccc(-c3cc(C)c(N)c(-c4ccc(-c5ccc(C)cc5)cc4)c3)cc2)cc1,-1,test
Clc1ccc(-n2nc(Oc3nn(-c4ccc(Cl)cc4)[n+](-c4ccc(I)cc4)n3)n[n+]2-c2ccc(I)cc2)cc1,-1,test
Brc1ccc(-c2ccccc2)cc1,-1,test
Cc1cc(Cl)c(-c2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(-c6ccccc6)cc5)cn4)nc3)cc2)c(Cl)c1,-1,test
OC1OC(c2ccccc2)C(O)C(O)C1C(F)(F)F,-1,test
O=S(=O)(O)O[C@H]1[C@H](c2cc3ccc(C4=NCCN4)cc3[nH]2)O[C@H](c2cc3ccc(C4=NCCN4)cc3[nH]2)[C@@H](O)[C@@H]1O,-1,test
CC(O)Cn1cc(-n2cc(CBr)c(=O)[nH]c2=O)c(=O)[nH]c1=O,-1,test
Cc1c(-n2c(=O)c(-c3c(C)n(C)n([C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c3=O)c(C)n2C)c(=O)n(CO)n1C,-1,test
CN1C[C@H](c2c(-c3c(-c4c(-c5ccccc5)ncn4C)ncn3C)ncn2C)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,-1,test
Cc1cc(-c2cc(C)cc3c(O)c(N4CCN(C)CC4)cc(O)c23)c2c(O)cc(-c3cc(O)c4c(N5CCN(C)CC5)cc(C)cc4c3O)c(O)c2c1,-1,test
