smiles,hERG_top20_6_brics_mol,group
O=C(O)CC[C@@]1(O)CCN(C(=O)N2CC[C@](O)(CCC(=O)O)[C@@H](O)C2)C[C@@H]1O,-1,test
CC(C)(O)CN/C(=N\O)c1nonc1C(=O)N/C(=N\O)c1nonc1CO,-1,test
OCC[N+]1CCC([C@@H]2CNCCCO2)CC1,-1,test
NS(=O)(=O)c1ccc(N2C(=O)c3ccc(F)cc3C2C(=O)N2C(=O)c3ccc(F)cc3C2C(=O)N2CCS(=O)(=O)CC2)cc1,-1,test
Cn1ccc(-c2cc(-c3cnc(N)c(-c4ccn(C)n4)c3)cnc2N)n1,-1,test
O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)Cc1cc(-c2nnn[nH]2)cc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)n1,-1,test
CN(C)C1CC[N+](C(=O)C2CC[N+]([C@@H]3CNCCCO3)CC2)CC1,-1,test
O=[N+]([O-])c1cn2c(n1)OC[C@@H]([C@H]1CN([C@H]3CN(c4nc5ncccc5s4)CCN3)CCN1)C2,-1,test
NC(=O)c1nc2ccc(Br)cc2cc1-c1ncc(F)cn1,-1,test
Cc1c(C(C)C)cnn1-c1cnn(-c2cnn(C(C)C)c2C)c1C,-1,test
O=C(O)c1cc(NCCO)cc(C(=O)O)n1,-1,test
C[C@]12CCC(=O)C[C@H]1C[C@@H](C(=O)O)[C@@H]2[C@H]1CN(NS(=O)(=O)CF)C(=O)N1[C@@H]1C[C@@H]2CC(=O)CC[C@]2(C)[C@H]1C(=O)O,-1,test
CN(C)C(=O)c1cc2cc(Br)ccc2nc1N(C)C,-1,test
Cn1nc([C@@H]2C[C@H]3CCC[C@@]3(c3ccc(=O)n(C)n3)C2)ccc1=O,-1,test
CN(C)c1nc2c3cccc(-c4cccc5c4nc(N)n4nc(-c6nc7c8cccc(N(C)C)c8nc(N)n7n6)nc54)c3nc(N)n2n1,-1,test
Cn1ccc(-c2cc(N3CCOCC3)cnc2N)n1,-1,test
O=C1CN(C[C@H](O)c2cc(N3CC(=O)Nc4ccccc4C3)cc(N3CC(=O)Nc4ccccc4C3)n2)Cc2ccccc2N1,-1,test
Cc1cc(=O)n(C)nc1N[C@]1(C)CCSC(N)=N1,-1,test
Cc1c(Cl)c(-c2ccc3[nH]c(=O)oc3c2)nn1-c1ccc2[nH]c(=O)oc2c1,-1,test
Cn1cc(NC(=O)c2nc(-c3cnn(C)c3)no2)cn1,-1,test
N#Cc1cc(N2CC(O)C2)c2oc(N3CC(O)C3)nc2c1,-1,test
CC(=O)NCCO,-1,test
CC(C)c1cnc2ccc(-c3ccc4ncc(C(C)C)n4n3)nn12,-1,test
Cn1c(=O)n(-c2cnc(N)nc2N)c2c3cc(-c4nc5n(c4-c4cnc(N)nc4N)CCN(c4cnc(N)nc4N)C5)ccc3ncc21,-1,test
CS(=N)(=O)Cn1nc(-c2ccc(F)cc2)c2c(N)ncnc21,-1,test
O=C(O)c1cccc(C2CC=CCNC2)c1C(=O)O,-1,test
CC#CCn1c(=O)ccc2ncc(-c3cnc4ccc(=O)n(CC#CC)c4c3)cc21,-1,test
NC(=O)n1nc([C@H]2CC[C@@](O)(c3ccc4ccccc4n3)CC2)c2cc([C@@]34CCC[C@@H]3C[C@@H](c3ccc5ccccc5n3)C4)ccc21,-1,test
NC(=O)[C@@H]1CN2CCN(CC(=O)N3CCN(CCO)CC3)C[C@H]2CO1,-1,test
CN(C)CC(=O)O,-1,test
CC1(C)[C@H](C(=O)O)CC[C@]1(C)N,-1,test
CN1CCC(n2cc(-c3nnc(-c4nnc(-c5cc(Br)c(O)c(Br)c5)o4)o3)nn2)CC1,-1,test
Cc1nc2cnccc2c(=O)n1[C@@H](O)CNCOc1cnc[nH]1,-1,test
Cn1nc(-c2nnc([C@@H]3C[C@H]4CCC[C@@]4(c4ccc(=O)n(C)n4)C3)o2)ccc1=O,-1,test
O=c1c(N2CCOCC2)cc2cnc(C[C@@H](O)CO)nc2n1[C@@H](O)CN1CCOCC1,-1,test
Cn1c(C(F)(F)F)nc2[nH]nc(-c3cn(-c4cn(C(F)(F)F)nn4)nn3)c2c1=O,-1,test
N[C@@H]1CCCN(c2ccc3nnc(-c4ccc5nnc(CO)n5n4)n3n2)C1,-1,test
O=C1CN(C(=O)c2nnc(-c3nnc(CO)o3)o2)CCN1,-1,test
C[C@@]1(N2CCC(N3CCC(N4CCC(CS(C)(=O)=O)CC4)CC3)CC2)CCSC(N)=N1,-1,test
CC1(C)C[C@H](n2cnnn2)CC[C@H]1n1cnnn1,-1,test
CC1(c2nc(N)nc3sc(C4CCN(C(=O)C(N)C(O)(C(F)(F)F)C(F)(F)F)CC4)nc23)NC(=O)N(C(=O)C(N)C(O)(C(F)(F)F)C(F)(F)F)C1=O,-1,test
C[C@]12CCC(=O)C[C@H]1C[C@@H]([C@H]1CN(NS(=O)(=O)CF)C(=O)N1[C@H]1[C@H](C(=O)O)C[C@@H]3CC(=O)CC[C@]13C)[C@@H]2C(=O)O,-1,test
Nc1n[nH]c(-c2cn(C3CC=CCNC3)c3ncnc(N)c23)n1,-1,test
Nc1nc2ccc(S(=O)(=O)Cc3cc(CS(=O)(=O)c4ccc5nc(N)sc5c4)nc(-c4ccc5c(n4)NC(=O)CO5)c3)cc2s1,-1,test
NC(=O)c1ccc(S(=O)(=O)N2CCN(c3ccc(S(=O)(=O)N4CCCCC4)cc3)C(=O)C2)cc1,-1,test
Nc1nc2ccc(S(=O)(=O)CC3CCN(CCCC(=O)N4CCC(CS(=O)(=O)c5ccc6nc(N)sc6c5)CC4)CC3)cc2s1,-1,test
CC(C)S(=O)(=O)N([C@]1(C)CC[C@@H](S(C)(=O)=O)CC1)[C@]1(C)CC[C@@H](S(C)(=O)=O)CC1,-1,test
CN1CCN(C(=O)c2nnc(-c3nnc(N4CCN(C)CC4)o3)o2)CC1,-1,test
C[C@@]1(c2nc3c4cccc(-c5nc6c7cccc(-c8ccc9[nH]c(=O)oc9c8)c7nc(N)n6n5)c4nc(N)n3n2)CCSC(N)=N1,-1,test
NC(=O)c1nc(-c2nc(N3CCC(C(N)=O)CC3)c[nH]2)c[nH]1,-1,test
CN(C(=O)N(C)[C@H]1OC[C@@H]1N)[C@H]1OC[C@@H]1N,-1,test
Cc1c(NC(=O)C(C)C)nc2ccc(N3CCN(C(=O)C(C)C)CC3)cn12,-1,test
O=C(N1Cc2cn(CO)nc2C1)N1Cc2cn(-c3cnc[nH]3)nc2C1,-1,test
Fc1cnc(Nc2ccn(-c3ccn(-c4ncc(F)cn4)c3)c2)nc1,-1,test
N#Cc1cc(C(=O)O)c2oc(-n3nnnc3C(=O)O)nc2c1,-1,test
Cn1cc(-c2nn(-c3nnc(-c4cn(-c5cnn(C)c5)nn4)o3)c3ncnc(N)c23)cn1,-1,test
Cc1c(Cl)c(C(O)n2nc(-c3ccc4[nH]c(=O)oc4c3)c(Cl)c2C)nn1-c1ccc2[nH]c(=O)oc2c1,-1,test
C[C@@]1(C(=O)N2C[C@H]([C@]3(C)CCSC(N)=N3)[C@@H]([C@]3(C)CCSC(N)=N3)C2)CCSC(N)=N1,-1,test
C[C@]12CCC(=O)C[C@H]1C[C@@H](C(=O)O)[C@@H]2N1C(=O)N(NS(=O)(=O)CF)C[C@@H]1C(=O)O,-1,test
CN(C)C(=O)c1cc2cc(Br)ccc2nc1-c1nc2ccc(Br)cc2cc1N(C)C,-1,test
CC1(C)C[C@H](C(=O)O)CC[C@H]1CO,-1,test
OC[C@@H]1CNCCCO1,-1,test
CN1CCN(C(=O)Cc2cc(-c3ccnc4c3CCC(=O)N4)cc(S(=O)(=O)c3cnc(-c4ccnc5c4CCC(=O)N5)s3)c2)CC1,-1,test
c1ccc(-c2cc(-c3ccccn3)nc(-n3cnnn3)c2)nc1,-1,test
N[C@@H]1CCCN(c2ncc(-c3ncc(-c4cnc(-n5cnnn5)s4)s3)s2)C1,-1,test
N#C[C@H]1CCOC[C@@H]1c1cc(C(N)=O)cc(C(N)=O)n1,-1,test
CN(C)S(=O)(=O)Nc1nn(-c2c[nH]c(=O)c(Cl)c2)c2ncnc(N)c12,-1,test
c1cc(N2CCOCC2)ccc1-c1ccc(N2CCOCC2)cc1,-1,test
N#C[C@H]1CCOC[C@@H]1c1cc(C(N)=O)cc([C@H]2COCC[C@@H]2C#N)n1,-1,test
CN(C)c1ccc2nnc(-c3ccc4nnc(-c5cc6cc(Br)ccc6nc5N(C)C)n4n3)n2n1,-1,test
NC(=O)c1cc([C@@H]2COC[C@@H]2C(N)=O)cc(C(F)(F)F)n1,-1,test
O=C(C1c2ccccc2C(=O)N1CO)N1CCN2C[C@@H](CO)OC[C@@H]2C1,-1,test
N#C[C@H]1CCOC[C@@H]1CC(=O)N1CCC(N2CCC(OC(F)F)CC2)CC1,-1,test
C[C@@H]1CCCN1C(=O)c1cc2c(cc1-c1cc3c(cc1N1CCC[C@H]1C)OCC1=NNC(=O)[C@@H](C)N13)N1C(=NNC(=O)[C@H]1C)CO2,-1,test
CN=[S+](C)([O-])c1ccc(NCCO)cc1,-1,test
N[C@H]1COCC[C@H]1c1cn(CCC(=O)O)nn1,-1,test
O=C1c2nn(C3(O)CCCCC3)cc2CN1C1(O)CCCCC1,-1,test
c1ncc(C2CCOCC2)s1,-1,test
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)N1C(=O)N(NS(C)(=O)=O)C[C@@H]1N(C(F)F)[C@H]1CN(NS(C)(=O)=O)C(=O)N1C(=O)C(C)(O)CS(=O)(=O)c1ccc(F)cc1,-1,test
O=C(O)c1cc(C(=O)O)nc(-n2ncc3c(C(=O)O)ncnc32)c1,-1,test
N#C[C@H]1CCOC[C@@H]1N1CCn2c(nc(C(N)=O)c2C(N)=O)C1,-1,test
Cc1nn(-c2c(C)nn([C@H]3NC(=O)[C@@H]3N)c2C)c(C)c1-c1c(C)nn([C@H]2NC(=O)[C@@H]2N)c1C,-1,test
CN(C)c1nc2ncccc2s1,-1,test
O=C(O)c1cc2cc(Br)ccc2nc1CO,-1,test
NC(=O)c1c[nH]c(C2CCN(c3nc(C(N)=O)c[nH]3)CC2)n1,-1,test
Cc1onc(-c2cc(N3C(=O)[C@]45CCC(C)(C)C[C@H]4[C@]34C(=O)C=C3[C@@]6(C)C=C(C#N)C(=O)C(C)(C)[C@@H]6CC[C@@]3(C)[C@]4(C)CC5)cc(N3C(=O)[C@]45CCC(C)(C)C[C@H]4[C@]34C(=O)C=C3[C@@]6(C)C=C(C#N)C(=O)C(C)(C)[C@@H]6CC[C@@]3(C)[C@]4(C)CC5)n2)c1-c1nnc2c3c(cnn12)N(C)CCO3,-1,test
CS(C)(=O)=Nc1ccc(-c2nc3ccc(Br)cc3cc2N2CCOCC2)c(F)c1,-1,test
CS(=O)(=O)N1C[C@H](CO)[C@@H]1CO,-1,test
Nc1nc(-c2nc(N)c(Br)c(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)n2)nc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)c1Br,-1,test
CC(C)(O)[C@@H]1CCN([C@H]2CC[C@@](O)(N3CC[C@@H](C(N)=O)[C@@H](F)C3)CC2)C[C@@H]1F,-1,test
O=c1c(N2CCOCC2)cc2cnc([C@@H](O)CN3CCOCC3)nc2n1C[C@@H](O)CO,-1,test
CS(=O)(=O)CC[C@H](N)CN(C(=O)C1c2ccccc2C(=O)N1c1ccc2ccccc2n1)C1(N)CCOCC1,-1,test
c1ccc(N2CCN(c3ccn4ncc(N5CCN(c6ccccc6)CC5)c4n3)CC2)cc1,-1,test
C[C@H]1CN(CC(=O)N2C[C@@H]3C[C@@H](C(=O)O)C[C@]3(N3C[C@H](C)N(C)[C@H](C)C3)C2)C[C@@H](C)N1C,-1,test
CN(C)C(=O)[C@H]1[C@H](c2nc3ncccc3s2)C[C@@H]2[C@@H]3CC(=O)[C@@H](C3)[C@@H]21,-1,test
O=C(O)c1ccc2c(N3CCN(c4cn(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)nn4)CC3=O)nncc2c1,-1,test
Cc1ncccc1N(C)C(=O)N(C)c1cccnc1C,-1,test
NC(=O)c1nnc2ccc(OP(=O)(O)O)nn12,-1,test
Cc1nnc(N(C)C(=O)N(C)c2cccnc2C)s1,-1,test
CC1CN(c2cnc3ccc(C4(C)NC(=O)N(c5cnc6ccc(N7CCCNC7=O)nn56)C4=O)nn23)CC(C)O1,-1,test
CC(=O)N1CCC(CS(C)(=O)=O)CC1,-1,test
N#C[C@H]1CCOC[C@@H]1N/C(=N\O)c1nonc1-c1ccc(-c2nonc2/C(=N/O)N[C@H]2COCC[C@@H]2C#N)cc1,-1,test
O=C(OC(F)F)C1(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)CCCCC1,-1,test
CS(=O)(=O)c1cc(-c2cc(-c3cc(C(N)=O)cc(S(C)(=O)=O)n3)cc(S(C)(=O)=O)n2)cc(C(N)=O)n1,-1,test
O[C@]1(c2nnc(-c3nnc(-n4cnnn4)o3)o2)CC[C@@H](n2cnnn2)CC1,-1,test
CC1(C)NC(=O)Cn2c1nc(-c1nc3n(c1-n1cc(F)nn1)CC(=O)NC3(C)C)c2-c1nc(-n2cc(F)nn2)c[nH]1,-1,test
Cn1ncc(-c2cnc3ccc(=O)n(-c4cscn4)c3c2)c1S(N)(=O)=O,-1,test
O=c1ccc2ncc(N(c3ccccc3O)S(=O)(=O)Nc3ccccc3O)cc2n1-c1ccccc1O,-1,test
O=C(CN1CCOCC1)N1CCOCC1,-1,test
Cc1nc2cccnc2c(=O)n1-c1nnc(N2CCNCC2)o1,-1,test
Brc1ccc2nc(-c3nnc(-c4nc5ncccc5s4)o3)c(-c3cc4cc(Br)ccc4nc3-c3nc4ncccc4s3)cc2c1,-1,test
[2H]C([2H])([2H])Oc1cc(C(=O)N2CCC[C@@H](N)C2)cc(OC([2H])([2H])[2H])n1,-1,test
Cc1nc2cc(F)c(F)cc2c(=O)n1[C@@]1(O)CCN(C(=O)N2CC[C@](O)(n3c(C)nc4cc(F)c(F)cc4c3=O)[C@@H](O)C2)C[C@@H]1O,-1,test
OCc1ccc2nnc(-c3ccc4nnc(CO)n4n3)n2n1,-1,test
C[C@H]1CN(c2cn(-c3nc(=O)cc(O)n3[C@H]3C[C@H]4CSC(N)=N[C@@]4(N4C[C@H](C)N[C@H](C)C4)CO3)nn2)C[C@@H](C)N1,-1,test
O=C(O)c1ccn2ncc(-c3cnn4ccc(C(=O)O)nc34)c2n1,-1,test
NS(=O)(=O)c1ccc([C@H](CC(=O)O)CN2CCN(C(=O)C3c4ccccc4C(=O)N3c3ccc(S(N)(=O)=O)cc3)C(=O)C2)cc1,-1,test
CN1CCC(c2cc([N+](=O)[O-])c3sc(-c4nnc(-c5nnc(-c6cc(Br)c(O)c(Br)c6)o5)o4)cc(=O)c3c2)CC1,-1,test
CC(C)(O)c1ccn2ncc(-c3ccn4ncc(N5CCN(c6ccccc6)CC5)c4n3)c2n1,-1,test
c1cn2ncc(-c3cnn4ccc(-n5cnnn5)nc34)c2nc1N1CCC(n2cnnn2)CC1,-1,test
CN=[S+](C)([O-])c1ccc(Nc2nnc3ccc(-c4ccc5nnc(-c6ccc([S+](C)([O-])=NC)cc6)n5n4)nn23)cc1,-1,test
CC(C)c1ccc2ncc(-c3ccc4ncc(C(C)C)n4n3)n2n1,-1,test
NC1=N[C@@]2(C(=O)N3CCNCC3)CO[C@@H](c3cc4cc(Br)ccc4nc3N3CCNCC3)C[C@H]2CS1,-1,test
CNc1cc(N2CCCC2)nc(C(=O)N2CCCC2)n1,-1,test
N[C@H]1CN(c2nc3ncccc3s2)C[C@@H](N)[C@@H]1O,-1,test
O=c1ccc2ncc(Cl)c3c2n1C[C@]3(O)Cc1cc(-c2cc3c(cn2)OCCO3)nc(N2CCOCC2)n1,-1,test
Cc1c([C@]2(O)CC[C@H](n3ncc(C(C)C)c3C)CC2)cnn1C(C)C,-1,test
Cn1cc(-c2nc(C(=O)NC[C@H](N)C(=O)O)no2)cn1,-1,test
Cn1nc([C@@H]2C[C@H]3CCC[C@@]3(c3nnc([C@@]45CCC[C@@H]4C[C@@H](c4ccc(=O)n(C)n4)C5)o3)C2)ccc1=O,-1,test
Cc1nc[n+]([O-])c(C)c1NC(=S)NC[C@@H](O)c1c(C)nc[n+]([O-])c1C,-1,test
CN(C)c1cnn(C)c1C[C@]1(O)Cn2c(=O)ccc3ncc(F)c1c32,-1,test
CC(C)S(=O)(=O)NS(=O)(=O)C(C)C,-1,test
C[C@@]1(c2ccc3nnc(=O)n([C@H]4CN([C@]5(C)CCSC(N)=N5)C[C@@H]4[C@]4(C)CCSC(N)=N4)c3c2)CCSC(N)=N1,-1,test
Cc1nn(-c2cn(C(O)[C@@H]3CC[C@](C)(N)C3(C)C)nc2C)cc1C(=O)O,-1,test
NCn1cc(N2CCn3c(nc([C@@H]4CCCO4)c3[C@@H]3CCCO3)C2)nn1,-1,test
N[C@H]1CO[C@H]1c1nnc(-c2nnc(-c3nnc([C@@H]4OC[C@@H]4N)o3)o2)o1,-1,test
OC[C@@H](OC(F)F)C(F)(F)F,-1,test
N#C[C@H]1CCOC[C@@H]1CC(=O)N1CCC(CC(=O)OC(F)F)CC1,-1,test
CN(c1cnn(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)c(=O)c1)c1ccc2c(=O)n(C)c(-n3cnnn3)nc2c1,-1,test
CS(=O)(=O)c1ccc(OC(F)F)cn1,-1,test
NC(=O)C1(C(O)C2(C(N)=O)COC2)COC1,-1,test
CN1C(=O)N(c2ccc3ncc(=O)n([C@@H]4COC[C@@H]4C(=O)O)c3n2)C2=C(C(=O)CC2)C1C(=O)O,-1,test
CC(C)C[C@@H](C(=O)N1CCOCC1)N(C)C,-1,test
O[C@@H](CN1CCOCC1)c1ccc2ncc([C@@H](O)CN3CCOCC3)n2n1,-1,test
CN(C)c1nnc(C(=O)O)o1,-1,test
CN(C)c1c(N2CCC[C@@H](N)C2)nc2n1CCN(c1nn(C)c3c(=O)[nH]c(N4CCC[C@@H](N)C4)nc13)C2,-1,test
CC(C)S(=O)(=O)N([C@]1(C)CC[C@@H](S(C)(=O)=O)CC1)S(=O)(=O)C(C)C,-1,test
O=C(O)[C@@H]1CN2CCN(CC(=O)N3CCN(CCO)CC3)C[C@H]2CO1,-1,test
N[C@H]1CN(c2ccc(-c3ccc(-c4ccc(N5C[C@H](N)[C@@H](O)[C@H](N)C5)c(F)c4)c(F)c3)c(F)c2)C[C@@H](N)[C@@H]1O,-1,test
NCc1c([C@@H]2CCCO2)nc2n1CCN(c1cn(CN)nn1)C2,-1,test
N#CCNc1[nH]c(N2CCOCC2)c2c(=O)c3c(O)cc(N4CCOCC4)cc3oc12,-1,test
Cc1ncc(N2CCOCC2)cn1,-1,test
CN(C)[C@H]1CN(c2nc(-c3cnccc3S(N)(=O)=O)n3ccnc(N)c23)CC[C@H]1c1cnccc1S(N)(=O)=O,-1,test
O=C(O)c1cc2cc(Br)ccc2nc1-c1cc2cc(Br)ccc2nc1-c1cc2cc(Br)ccc2nc1C(=O)O,-1,test
O=C(O)[C@@H]1CN2CCN(CCO)C[C@H]2CO1,-1,test
CC(C)c1cnc(-c2ncc(C(=O)NO)cn2)nc1,-1,test
c1ncc(C2CCN(C3CCN(C4CCOCC4)CC3)CC2)s1,-1,test
O=C(O)[C@H](Cn1cnnn1)N1CCN(c2ncc(F)cn2)CC1,-1,test
CN(C)C(=O)c1nc2ccc(Br)cc2cc1-c1nc2ccc(Br)cc2cc1N(C)C,-1,test
N#C[C@H]1CCOC[C@@H]1OC(F)F,-1,test
C[C@@H]1NC(c2cnccn2)=NC1([C@@H]1CC[C@](C)(N)C1(C)C)C1(c2ccc(S(N)(=O)=O)cc2)CCC(C)(O)CC1,-1,test
N[C@@H]1C(=O)NC[C@H]1c1nc2ccc(Br)cc2cc1-c1nnc(CCO)o1,-1,test
Cn1nc(-c2nnc(-c3nnc([C@@H]4C[C@H]5CCC[C@@]5(c5ccc(=O)n(C)n5)C4)o3)o2)ccc1=O,-1,test
C[C@@]1(c2cc3cc(Br)ccc3nc2-c2cc3cc(Br)ccc3nc2CO)CCSC(N)=N1,-1,test
CN([C@H]1C[C@@H](c2nc[nH]n2)C1)[C@@H]1C[C@H]2C(=O)CC[C@H]2[C@H]1c1c(Cl)ccc(S(N)(=O)=O)c1Cl,-1,test
N#Cc1cnn2c(-c3cc(-c4cc(-c5nc(N)n[nH]5)nc5c(C#N)cnn45)n4ncc(C#N)c4n3)cc(-c3nc(N)n[nH]3)nc12,-1,test
O=C([C@@H]1CCCO1)N1CCn2c(nc([C@@H]3CCCO3)c2[C@@H]2CCCO2)C1,-1,test
O=C(O)c1nnc(-c2cn(-c3nnc(N4CCOCC4)o3)nn2)o1,-1,test
CN1CC2(CC(C(=O)c3cc(C(N)=O)n(C4CC5(C4)CN(C)C5)n3)C2)C1,-1,test
C[S+]([O-])Cc1nn(C[S+](C)[O-])c(C[S+](C)[O-])c1[C@]1(C)CC[C@@H](S(C)(=O)=O)CC1,-1,test
COCC(=O)N1CCOc2c1cnn1c(OC)nnc21,-1,test
Cc1ccc(NC2CCN(S(=O)(=O)NC3CC[N+](c4ccc(C)nc4)CC3)CC2)cn1,-1,test
O=C(c1nnc(N2CC(O)C2)o1)N1CC(O)C1,-1,test
O=C(c1cc(C[C@@]2(O)Cn3c(=O)ccc4ncc(Cl)c2c43)nc(-c2cc3c(cn2)OCCO3)n1)N1CCOCC1,-1,test
O=c1ccc2nc(Cl)c(F)c3c2n1C[C@@]3(O)Cc1ccc2cc(Nc3nc4ccc(Br)cc4cc3C[C@]3(O)Cn4c(=O)ccc5nc(Cl)c(F)c3c54)ccc2c1,-1,test
CS(=O)(=O)c1ccc(-c2ccc(N/N=C/c3cccc(-c4cccc(/C=N/Nc5ccc(-c6ccc(N/N=C/c7cccc(-c8ccc(S(C)(=O)=O)cn8)c7)cc6)cc5)c4)c3)cc2)nc1,-1,test
Nc1ncnc2c1c(-c1nn(-c3nn(CO)c4ncnc(N)c34)c3ncnc(N)c13)nn2CO,-1,test
Cc1cccc(C2(C)NC(=O)N(C3(C)NC(=O)N(CS(=O)(=O)C(C)(C)C)C3=O)C2=O)c1F,-1,test
N[C@@H]1CCCN(c2ncc(-c3ncc(-n4cnnn4)s3)s2)C1,-1,test
O=C(O)CNC(=O)c1ccc2oc(=O)oc2c1,-1,test
O=C(O)[C@H]1COC[C@H]1N1CC(N2CC(CO)C2)C1,-1,test
Fc1cnc(-c2cc3cc(Br)ccc3nc2-c2nc3ccc(Br)cc3cc2-c2cc3cc(Br)ccc3nc2-c2ncc(F)cn2)nc1,-1,test
Nc1nnc(N2CCC(NC3CCN(c4nnc(N)nc4N)C3)C2)c(N)n1,-1,test
Nc1n[nH]c(NC(=O)c2nc(N)n[nH]2)n1,-1,test
O=C(O)c1nnc(-c2nnc(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)o2)o1,-1,test
CN1CCN(c2ccnnc2)CC1,-1,test
c1ncc(-c2cnc[nH]2)[nH]1,-1,test
O=S1(=O)N2CCCc3cccc(c32)N1c1cnc[nH]1,-1,test
CC(C)C(=O)N(c1cnn2c1C(=O)NCC2)c1cnn2c1C(=O)NCC2,-1,test
O=C1NCCN1[C@@H]1C[C@H](c2ccnnc2)N(c2ccnnc2)C1,-1,test
N#Cc1cc(-c2cc(C#N)cc3nc(-c4cn(C5CC=CCNC5)c5ncnc(N)c45)oc23)c2oc(-c3nc(N)n[nH]3)nc2c1,-1,test
FC(F)(F)n1cc(-c2cn(-c3cn(C(F)(F)F)nn3)nn2)nn1,-1,test
Cn1c(=O)n(CN)c2c3cc(-c4nc5n(c4-c4cnc(N)nc4N)CCN(c4cnc(N)nc4N)C5)ccc3ncc21,-1,test
O=P(O)(O)Oc1ccc2nnc(OP(=O)(O)O)n2n1,-1,test
O=C1COc2ccc(C[C@]3(O)Cn4c(=O)ccc5ncc(F)c3c54)nc2N1,-1,test
Nc1n[nH]c(-c2cc3cc(Br)ccc3nc2-c2ccc3nnc(-c4nc(N)n[nH]4)n3n2)n1,-1,test
CC(=O)N1CCC([C@]2(C)CCSC(N)=N2)CC1,-1,test
CC(=O)N1CCCC(n2cc(N3CCN(C(C)=O)C(=O)C3)nn2)C1,-1,test
O=C(O)CCN1CCNC1=O,-1,test
O=C(O)Cc1cc(CC(=O)O)nc(-c2nc3ccc(Br)cc3cc2C(=O)O)c1,-1,test
Cc1nnc(-n2c(C)nnc2CO)n1CO,-1,test
CN1CCN[C@@H](NS(=O)(=O)N(c2ccccc2O)[C@H]2CN(C)CCN2)C1,-1,test
NC(=O)C1(C(N)=O)COC1,-1,test
Cc1nn(-c2c(C)nn(-c3c(C)nn([C@H]4NC(=O)[C@@H]4N)c3C)c2C)c(C)c1[C@H]1NC(=O)[C@@H]1N,-1,test
CC(C)C(=O)N(c1nc2cc(C#N)cc(-c3cnn4c3C(=O)NCC4)c2o1)c1cnn2c1C(=O)NCC2,-1,test
C[C@H]1COc2c3c(c(N)c(F)c2[C@@H]2CC[C@@H](C(=O)N4c5cccc6c5N(CCC6)S4(=O)=O)CC2(C)C)C(=O)C(C(=O)[O-])=C[C@@H]31,-1,test
CN(CCO)C(=O)c1ccc2c(n1)NC(=O)CO2,-1,test
OCc1cc(N2CCN3C[C@@H](CO)OC[C@@H]3C2)nc(CO)n1,-1,test
CN=[S+](C)([O-])c1ccc(Nc2nnc3ccc(-c4ccc5nnc(OC)n5n4)nn23)cc1,-1,test
O=C(O)c1ncnc2c1cnn2-c1cc(-n2cnnn2)cc(-n2cnnn2)n1,-1,test
CC1(c2cc3c(-c4c[nH]c5ccc(F)cc45)cc(-c4c[nH]c5ccc(F)cc45)nc3cc2N2CC[C@@H](O)C2)COC1,-1,test
Nc1c(N2CCOCC2)c(N2CCOCC2)nc2c(C(=O)N3CCOCC3)cnn12,-1,test
CN1C(=O)[C@H](C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)NC(=O)[C@H](N2CCOCC2)N(C)C(=O)[C@H](N2CCOCC2)NC(=O)[C@@H]1N1CCOCC1,-1,test
CC(C)[C@H]1CCn2cc([N+](=O)[O-])nc2O1,-1,test
O=C(O)[C@H](Cc1ncc(F)cn1)N1CCN(c2ncc(F)cn2)CC1,-1,test
Cc1cc(C2CCN(c3nc(C4CCN(c5cc(C)n(C)n5)CC4)no3)CC2)nn1C,-1,test
O=C(O)c1cccc(C(=O)O)c1C(=O)O,-1,test
N#Cc1cc(C[C@@]2(O)CN3C(=O)CCc4ncc(F)c2c43)c2oc(CCC(=O)O)nc2c1,-1,test
N#CCC(=O)NC(=O)CC#N,-1,test
OC[C@H]1CC[C@@](O)(c2nnc(-c3nnc(-n4cnnn4)o3)o2)CC1,-1,test
Cc1nc2cc(-c3cc(C#N)cc4nc(-c5ncccn5)oc34)ccc2c(=O)n1-c1cc2cc(Br)ccc2nc1-c1ncccn1,-1,test
O=C(O)CCN1CCC(c2cc3cc(Br)ccc3nc2-c2cc3cc(Br)ccc3nc2C2(O)CCOCC2)CC1,-1,test
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)N1C(=O)N(NS(C)(=O)=O)C[C@@H]1C(=O)O,-1,test
CC(=O)N1CCC(N2CCC(N3CCC(CS(C)(=O)=O)CC3)CC2)CC1,-1,test
CN(C)c1cc(C[C@]2(O)Cn3c(=O)ccc4ncc(F)c2c43)nc(-c2nc(N(C)C)n3ccnc(N)c23)c1,-1,test
N#Cc1cc(-c2nc3ncccc3s2)c2oc(-c3nc4ncccc4s3)nc2c1,-1,test
