smiles,Mutagenicity,group
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0,valid
CCOc1ccc(NC(=O)C[C@@H](C)O)cc1,1,test
N#[N+][N-]c1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,1,training
OC[C@@H]1CO[C@@H](CCI)O1,1,training
O=C(Nc1ccccc1)c1csc([N+](=O)[O-])c1,1,valid
CC(C)CCOC(=O)CC(C)C,0,valid
ClCc1ccncc1,0,training
COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O,1,valid
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0,valid
Brc1ccc2c(c1)C1OC1C1CCCCC21,0,training
CCCCCCCCCCCCCCCC(=O)OCC1(O)CC23CCC4c5ccoc5C=CC4(C)C2CCC1C3,0,training
Cc1ccc(O)cc1C,0,test
CC12CCC=C(C=O)C1(C=O)C2,1,training
CSc1ccc(Cl)cc1,0,training
CC(=O)c1ccc(NO)cc1,1,test
Cc1c2ccc3ccccc3c2cc2ccc(O)c(O)c12,1,training
CCC(CCC(C)O)COC(=O)CCCCC(=O)O,0,training
O=S(=O)(O)OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,1,training
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)cc2)cc1,1,training
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1,training
O=C(O)CCCCCCCCCCCCCCCCCO,0,training
OC1C=Cc2c(ccc3c2sc2ccccc23)C1O,1,training
COC(=O)Nc1nc2cc(/C(=N/O)c3ccc(F)cc3)ccc2[nH]1,1,training
Fc1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,1,training
CC(C)(C#N)N=NC(C)(C)C#N,0,training
C=CC(=O)NCCC[N+](C)(C)C,0,training
C[N+](C)(C)CC(=O)O,0,test
O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,0,training
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,1,training
O=[N+]([O-])c1c(Cl)cc2c(c1Cl)Oc1cc(Cl)c(Cl)cc1O2,0,training
CCCCOCC=O,0,training
CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,0,training
CS(=O)CCC(=O)N1C(C(=O)O)CSC1c1ccccc1O,0,training
CCCCOC(=O)c1ccc(O)cc1,0,training
O=[N+]([O-])c1c2ccccc2cc2c3c(ccc12)C(O)C(O)C=C3,1,training
N/C(=N\O)c1ccccc1,1,training
Nc1cc(Cl)cc(C(=O)O)c1Cl,1,training
Nc1ccc(N=Nc2cccc(N)c2N)cc1,1,training
CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O,0,training
Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,0,training
CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,training
Oc1cnnc(O)n1,1,training
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,0,training
C=C(C)C(=O)OCCOC(=O)C(=C)C,0,training
CCCCCCCCCCCC(=O)O,0,test
Cc1ccccc1-c1ccc(N)cc1,1,training
O=C(O)C(Br)(Br)Br,1,training
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,1,training
O=C(O)c1cc(I)cc2cccnc12,0,training
ClC(Cl)(Cl)[C@@H]1CO1,1,training
O=S(=O)(Cc1ccccc1)N1C2c3ccccc3-c3ccccc3C21,1,training
O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCCC2O,0,training
O=C(NCc1ccccc1)C(Br)c1ccccc1,0,training
O=C(Cl)c1c(Cl)cccc1Cl,1,training
NC1=CC(=O)C(=O)c2ccccc21,1,training
Cc1cc([N+](=O)[O-])c2ccccc2c1,1,valid
COS(=O)(=O)F,1,training
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,0,valid
O=C(Nc1ccccc1[N+](=O)[O-])c1csc([N+](=O)[O-])c1,1,test
C=C(C)C=O,1,training
c1ccc2cc3c(cc2c1)c1c(c2ccccc23)O1,1,training
c1ccc(Cc2ccccc2OCC2CO2)cc1,1,training
CC[n+]1c2ccccc2nc2ccccc21,1,training
CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@H](O)C2=CO1,1,training
C[n+]1c2ccccc2cc2ccc(N)cc21,1,training
CC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1,training
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0,training
O=NN1C(C(=O)O)CSC1C(O)C(O)C(O)C(O)CO,0,training
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0,test
Clc1cccc(Cl)c1NC1=NCCN1,0,training
N#CCCC#N,0,test
N#[N+][N-]CC(=O)O,0,training
C=COCC(F)(F)F,1,training
O=[N+]([O-])c1ccc(Nc2[nH]cnc3ncnc2-3)cc1,0,training
O=C(O)C[C@H](Cl)C(=O)O,0,training
O=C(/C=C/c1ccccc1)c1ccc(O)cc1,0,training
Clc1ccccn1,1,training
CC1=C(O)C(O)=C(C2=C(O)C(O)=C(C)C(=O)C2=O)C(=O)C1=O,0,valid
COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,1,training
CC(=O)O[C@@H](C)CN(C[C@H](C)OC(C)=O)N=O,1,valid
Oc1cc2ccc3cccc4ccc(n1)c2c34,1,training
Cc1ccc2nc3c(ccc4ccccc43)c(C)c2c1,1,training
ClCc1cnc(Cl)nc1Cl,1,training
COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1,training
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1,training
c1ccc(-c2ccccc2)cc1,0,training
OC1c2ccccc2-c2cc3ccc4ccccc4c3cc2C1O,1,valid
CCC1=C(O)C(=O)c2c(O)c(O)c(O)c(O)c2C1=O,1,training
C1CNCCN1,0,valid
Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=CC2=O,1,training
C1COCCOCCOCCOCCO1,0,training
C=CCc1ccccc1OCC(O)CNC(C)C,0,valid
CCOP(=S)(OCC)S[C@@H]1OCCO[C@H]1SP(=S)(OCC)OCC,1,valid
Nc1cccc2c1-c1ccccc1C2,1,training
CC12CCC3C(CCC4CC(O)CCC43C)C1CCC(=O)N2,0,training
O=P(O)(NCCCO)N(CCCl)CCCl,1,training
OCC(Cl)(Cl)Cl,1,training
CCCCNc1snc2ccccc12,0,training
O=CNc1ccccc1,0,training
CCCCOc1ccc(/C=N/c2ccc(CC)cc2)cc1,1,training
CC1=CC(=O)C(C(C)C)=CC1=O,0,training
O=C1OC(O)C(Cl)=C1Cl,1,training
Fc1ccc2ncccc2c1,1,test
COC(=O)c1occ(-c2ccccc2)c1-c1ccccc1,0,training
CN=[N+](C)[O-],1,training
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0,valid
CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(N(CCCl)CCCl)c1)NC(=O)[C@@H](N)Cc1ccc(F)cc1,1,training
c1scc2c1-c1cscc1C1OC21,1,training
CC(C)OC(=O)c1cc(Cc2ccc(N)c(C(=O)OC(C)C)c2)ccc1N,0,training
OC1C=Cc2c(ccc3cccnc23)C1O,1,training
c1ccc2cc3c(ccc4ccncc43)cc2c1,1,training
O=C1c2c(O)cccc2Cc2cccc(O)c21,0,training
Nc1cccc2cccc(N)c12,1,training
SCc1ccccc1,0,valid
O=S1(=O)OC2(c3ccccc31)c1cc(Br)c(O)c(Br)c1Oc1c2cc(Br)c(O)c1Br,1,training
CC(=O)Nc1ccc(C)cc1,1,training
Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1,1,training
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/C=C/Br,0,training
N#Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1,training
Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1,0,training
COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2,1,training
C=CC(=O)OC(C)(C)C,0,training
Nc1c(S(=O)(=O)O)cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O,0,training
CCCC[C@@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,test
O[C@H](CBr)[C@H](O)[C@H](O)[C@@H](O)CBr,1,training
CCc1nc2ccc(NC)c(C)c2nc1CC,1,training
CC(C)(Br)C(=O)NCc1ccccc1,0,test
NC(=O)NO,1,training
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0,training
CNc1ccc2ccc3ccc(O)cc3c2c1,1,test
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,0,training
O=C(Nc1cccc(Cl)c1)c1csc([N+](=O)[O-])c1,1,test
ClCc1c2ccccc2cc2ccccc12,1,training
C=C(C)C1CCC(=C)C2C3=C(CC(C)(O)C3=O)C(=O)C(C)=CC12,0,training
CCCCBr,1,valid
Cc1cc(C)c(C)cc1C,0,training
Nc1cc(N)c(-c2ccccc2)c([N+](=O)[O-])c1,1,training
CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1,training
c1cc2c3c(cccc3c1)[C@H]1N[C@@H]21,1,valid
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,0,valid
Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,training
c1ccsc1,0,training
CC(F)(F)F,0,training
O=C1CCCCCCCCCCCC(=O)OCCO1,0,test
CCCN(N=O)C(=N)N[N+](=O)[O-],1,training
O=CO,0,training
CC(C)(c1ccc(OCC(O)CO)cc1)c1ccc(OCC2CO2)cc1,1,valid
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1,training
CBr,1,training
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1,0,training
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CCCCl,0,training
CCCCCC(=O)/N=c1\sn(C(=O)CCCCC)c2ccc([N+](=O)[O-])cc12,1,training
Cc1ccc2cc([N+](=O)[O-])ccc2c1,1,test
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,0,training
c1ccc2c(c1)ccc1cc3cnccc3cc12,1,training
ClNc1ccc2c(c1)Cc1ccccc1-2,1,training
Cc1cc2ncccc2c2ncn(C)c12,0,training
C/C=C1/C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]23,1,training
CC(C)CNc1snc2ccccc12,0,training
Nc1ccc2c(c1)Cc1ccccc1-2,1,training
CN(C)c1ccc(N=Nc2ccc3[nH]ncc3c2)cc1,1,training
BrCc1c2ccccc2c2ccc3cccc4ccc1c2c43,1,training
COC(=O)/C(C#N)=C/c1ccc([N+](=O)[O-])o1,1,training
Cc1cc(C)c2c(ccc3ccccc32)c1,1,training
Nc1cc(N)c(N=Nc2ccc(S(=O)(=O)O)cc2)cc1N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,1,training
C[N+]1([O-])CC=C(c2ccccc2)CC1,0,training
COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@H]1[C@H]6[C@@H]5C[C@@H]43,0,training
CNc1c(C)cc2ncccc2c1N,0,training
COc1nncc2ccccc12,0,training
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0,training
O=C(O)c1cc(Cl)ccc1O,0,test
C[C@H]1CN(N=O)C(=O)NC1=O,1,training
ClCc1cc2c3ccccc3cc3ccc4cccc1c4c32,1,training
Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,0,training
C1=C[C@H]2O[C@H]2c2ccc3c4c5c(cccc5cc3c21)C=C4,1,training
O=NN1CCN(N=O)CC1,1,training
C[N+](C)(C)Cc1ccccc1,0,test
O=C=Nc1cccc2c(N=C=O)cccc12,0,training
CCCCCCCCCCCCS,0,test
COc1cccc2c1cc1c3c(cc4c(c32)OCO4)C(=O)N1,1,training
C1CSCCS1,1,training
NC(=O)C1(C(N)=O)O[C@H]1C(=O)c1ccccc1,1,training
CCCCCn1cc2c3c(cccc31)[C@H]1C=C(C)CN(C)[C@@H]1C2,1,training
Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,1,training
CCCCCC/C=C\CCCCCCOC(C)=O,0,training
O=S(=O)(O)c1cccc2cc(O)ccc12,0,test
CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0,training
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0,training
Nc1ccc2ncccc2c1,0,valid
OC(=S)c1ccccc1,0,training
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,1,training
COC(C)CCOC(C)=O,0,valid
O=C(O)C(O)C(O)C(O)C(O)CO,0,training
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(O)cc1,1,training
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1,0,training
CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,valid
O=NN1CCC[C@H](O)C1,1,training
O=C(CCl)c1ccc(Cl)cc1Cl,1,training
Nc1ccc2cccc3c2c1-c1ccccc1-3,1,training
CC(=O)OCc1ccc(N=Nc2ccc(COC(C)=O)cc2)cc1,1,training
CC(OP(=O)(OC(C)C(Br)CBr)OC(C)C(Br)CBr)C(Br)CBr,1,training
O[C@@H]1C=Cc2ccc3c(ccc4ccccc43)c2[C@H]1O,1,training
C1CC2OC2CC1COCC1CCC2OC2C1,1,training
CC1(c2ccccc2)C(=O)c2ccccc2N1O,0,training
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,1,training
COc1cc(OC)c2c(c1)OC1OC=CC21,1,training
BrCC(Br)(Br)Br,1,training
C[n+]1cccc2c1C=C[C@H]1O[C@@H]21,1,training
CN=NNC,1,training
Cc1cc2ncccc2c2nc([N-][N+]#N)n(C)c12,1,training
COC(=O)C1=C(C)N=C(C)C(=C(O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,0,training
OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,1,training
O=c1c(=O)c2cc3ccccc3c3ccc4cccc1c4c23,1,training
Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,1,training
CCCCCCCCCCCCCCN(OC(C)=O)c1ccc2c(c1)Cc1ccccc1-2,1,training
C=C=O,1,training
[O-][n+]1cccc2c3c(ccc21)C(O)C(O)C1OC31,0,training
C=Cc1ccccc1Cl,0,training
BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,1,training
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1CCCl,0,training
NC(N)=S(=O)=O,1,training
Fc1cnc2c(ccc3ncc(F)cc32)c1,0,training
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,0,training
O=C1C=CC(=O)c2c(O)c(Cl)c(Cl)c(O)c21,1,training
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCOCCO)CCC4(C)C3CCC12C,0,training
CC(=O)Nc1ccc(Oc2ccc(N(O)C=O)cc2)cc1,1,training
O=C(Nc1cccc(Br)c1)c1csc([N+](=O)[O-])c1,1,training
Fc1cnc2ccccc2c1,0,training
Cc1cccc(C(=O)O)c1[N+](=O)[O-],1,training
O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,1,training
CCOP(=S)(OCC)OP(=S)(OCC)OCC,1,training
NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,0,training
O[C@@H]1c2ccccc2-c2cc3c(ccc4ccccc43)nc2[C@H]1O,0,training
CC(C)CN(CC(C)C)CC(C)C,0,test
O=[N+]([O-])c1cc2c([nH]c3ccccc32)c([N+](=O)[O-])c1O,1,training
BrCc1ccc(Br)cc1,0,training
O=Cc1c(Cl)cccc1Cl,0,training
CNc1nc2c3cccnc3ccc2n1C,1,test
ClCC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,0,test
NCCN,1,valid
Nc1nc2c(s1)CCC1NCCCC21,0,training
O=C(O)[C@@H](O)[C@H](O)C(=O)O,0,training
c1ccc2[nH]c(-c3cscn3)nc2c1,1,training
CCCCOc1ccc(CC(=O)NO)cc1,1,training
Cc1cccn2c1nc1ccc(N)nc12,1,training
Nc1ccc(-c2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1,valid
NC(=O)c1cccc([N+](=O)[O-])c1,1,valid
Cc1ccc2oc(=O)ccc2c1,0,training
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0,training
ONc1ccccc1,1,training
O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])c(O)c([N+](=O)[O-])cc3c2c1,1,test
Cc1ccc(NO)cc1,1,training
Oc1nncc2ccccc12,0,training
Cc1cc(C)c(N)c(C)c1,1,training
CC(C)(C)C1=CC(=CC=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)C=C(C(C)(C)C)C1=O,0,training
O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])o1,1,training
CC1=C(O)C(=O)CO1,1,training
CC[C@@H](Cl)[N+](=O)[O-],1,training
COC(=O)c1cc(Cc2ccc(N)c(C(=O)OC)c2)ccc1N,1,training
O=[N+]([O-])c1ccc(CNCCO)o1,1,training
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,0,training
COc1cc(CCC(C)=O)ccc1O,0,training
CN[C@H](C)[C@@H](O)c1ccccc1,0,training
NCCc1ccc(O)c(O)c1,1,test
CCCC/C=C/C=O,1,training
COC(=O)c1cccc2oc3c4c(cc(OC)c3c(=O)c12)O[C@@H]1OC=C[C@@H]41,1,training
CC1=CC(O)C2CC1C2(C)C,0,training
ICCc1ccc(OCc2ccccc2)cc1,1,training
CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1cc(OC)c(OC)c(OC)c1,1,training
O=C1N[C@@H](c2ccc([N+](=O)[O-])s2)Nc2ccccc21,1,training
C=CC(=O)N1CCN(c2ccccc2)CC1,0,training
c1cnccn1,0,training
CC1c2ccccc2-c2ccccc21,1,training
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,0,training
C=COC,0,training
O=C1c2ccccc2C(=O)c2c1ccc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c2O,0,training
O=C(O)C(Cl)Cl,1,training
O=C1c2ccccc2-c2cccc3cccc1c23,1,training
CC(Br)C(Br)COP(=O)(OCC(Br)C(C)Br)OCC(Br)C(C)Br,1,training
CCOCN(C(=O)CCl)c1c(C)cccc1CC,0,test
CCCCCCC(=O)OCC,0,training
CC(C)(Cl)OC(C)(C)Cl,1,training
Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,1,training
Cc1ccc2c(c1)C1C(=N2)N(C)c2ccccc2C1C,1,training
CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1,valid
COC(=O)C(CSCC(Br)c1ccccc1)NC(C)=O,0,training
CC(=O)Nc1ccc(C(=O)CCl)cc1,1,training
C[C@@H](Nc1[nH]cnc2nc(-c3ccc(CCl)cc3)cc1-2)c1ccccc1,1,valid
CC1C=C(C=O)C(C=O)=CC2(O)CC(C)(C)CC12,1,training
CC1=C2C(=CC(C)(CO)C2O)C(=O)C(C)(O)C12CC2,1,training
OCCI,1,training
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,0,training
O=S(O)c1ccc(Cl)cc1,0,training
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0,valid
Oc1ccccc1-c1nc2ccccc2o1,0,training
CC(C)CN(C(=O)CCCl)c1snc2ccccc12,0,training
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,1,test
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,0,training
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1O,0,training
CCCCN(CCC(=O)O)N=O,1,training
Clc1ccc2c(c1)oc1ccccc12,1,training
COc1cc(OC)c(C2OC2C)cc1OC,1,training
COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,1,training
CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1,training
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)c(C(=O)O)c5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,1,training
O=[N+]([O-])c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,0,training
NC(CSC(F)(F)C(F)Cl)C(=O)O,0,training
COc1c2ccoc2c(OC)c2oc(=O)ccc12,0,training
CNC(=O)Oc1cccc2c1OC(C)(C)C2,0,training
CC(C)(C)OC(=O)C(N)C[N-][N+]#N,1,training
CCCCOC(=O)COc1ccc(Cl)cc1Cl,0,training
Nc1ccc(Cl)c(Cl)c1Cl,0,training
Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,1,training
Clc1cccc2cccnc12,1,test
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1,training
CCc1c(O)ccc2c3c([nH]c12)[C@](CC)(CC(=O)O)OCC3,1,training
CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,training
Cc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(N)cc1N,1,valid
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,1,training
Nc1cc2c3c(cccc3c1)-c1ccccc1-2,1,training
Cc1cc2c(C)c3ccccc3nc2c2ccccc12,1,training
O=C/C(Br)=C(\Br)C(=O)O,1,training
O=C1CSC(=S)N1,0,training
CC(C)(C)OC(=O)O/N=C(\C#N)c1ccccc1,0,training
C=CCBr,1,training
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,0,training
O=[N+]([O-])c1ccc(-c2cscn2)o1,1,training
N=C(N)NN=C(/C=C\c1ccc([N+](=O)[O-])o1)/C=C\c1ccc([N+](=O)[O-])o1,1,training
O=S1OC[C@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,0,training
Clc1ccc(Cl)c(Cl)c1,0,training
COc1cccc(CN(C)N=O)c1,1,test
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1,training
Cc1cc(C)cc(N)c1,1,training
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0,valid
Fc1cc(F)c2cccnc2c1,1,training
C=C(C)C(=O)OCCCCCCCCCC,0,valid
CC(=O)C(=O)c1ccccc1,0,test
Cc1ccc2cc3ccccc3c(C)c2c1,1,training
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,0,test
CC(C)S,0,training
Clc1cccc2cc3ccccc3cc12,0,test
c1ccc2c(c1)cc1sc3cccc4ccc2c1c43,1,training
CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43,1,test
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,0,training
OCc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,1,training
O=C(NCc1ccccc1)C(Cl)c1ccccc1,1,training
C[C@@H](O)[C@@H](N)[C@H](O)[C@H](O)C=O,0,training
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,0,training
O=Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,0,training
c1ccc(C2OC2c2ccccc2)cc1,0,test
OCc1cc2cccc3ccc4cc5ccccc5c1c4c32,0,valid
OC1c2ccc3c4c(ccc3c2C2OC2C1O)CCC4,1,training
Cc1nccc2c1[nH]c1ccccc12,1,training
COC(=O)C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)C(C)N1N=O,1,training
CCN(CC[N+](C)(C)C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,1,training
Nc1ccc2nc3cc(N)ccc3nc2c1,1,training
CC(C)(C)c1c(N)ccc2c1Cc1ccccc1-2,0,training
c1ccc2ccccc2c1,0,training
COc1ccc(O)cc1,0,test
CN1CCc2c1ccc1ccc3ccc(O)cc3c21,1,training
C[C@@H](O)CNC[C@@H](C)O,0,training
c1ccc2[nH]cnc2c1,0,training
O=C(O)CCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0,test
COP(=O)(OC)SC,0,training
CCc1ccnc2ccccc12,0,training
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,0,training
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,0,training
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,1,training
Nc1ccc(/C=C/C(=O)O)cc1,0,training
Fc1ccc(CCl)cc1,0,training
Cc1ccc(C)c(C)c1,0,training
CCOCC(=O)O,0,valid
ONc1ccc(Oc2ccccc2)cc1,1,training
Nc1ccc(-c2ccc(N)c(N)c2)cc1N,1,training
Cc1cc2c(O)cccc2c2cc3ccccc3cc12,1,training
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,0,valid
CCCC(=O)OCC,0,training
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,0,training
C=CC(=O)OCC(C)(C)COC(=O)C=C,0,training
O=C1C=Cc2ccc3c(ccc4ccccc43)c2C1=O,1,training
Cc1c(O)cccc1O,0,training
Cc1ccccc1N=Nc1ccc(N=Nc2c(O)ccc3ccccc23)c(C)c1,1,test
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc([N-][N+]#N)ccc12,1,training
C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@]3(C)[C@@H](O)[C@H]12,0,training
Cc1ccc(S(=O)(=O)OC(C)C)cc1,1,training
Nc1cccc2nc3cccc(N)c3nc12,0,training
CN(C)CC[C@@H](c1ccccc1)c1ccccn1,0,training
O=[N+]([O-])c1ccc(Cl)cc1,1,training
CCc1cnccn1,0,training
Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,1,test
O=C(O)/C(Cl)=C(/CCl)C(Cl)Cl,1,test
Nc1ccc(C=O)cc1,0,training
O=S(=O)(O)OCc1c2ccccc2cc2c1ccc1ccccc12,1,training
CNc1ccc2ncc(C)nc2c1C,1,training
CC(=O)Nc1cccc2ncccc12,0,training
O=C(O)CC(O)C(=O)O,0,training
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,1,training
COc1cc2ccnc3c2c(c1OC)-c1ccccc1C3=O,1,training
CCOc1cccc2cccnc12,0,training
O=C(/C=C/c1ccccc1)c1ccccc1,0,training
CCOC(=O)CCl,0,training
C#CCOCC[n+]1ccccc1/C=N/O,0,training
