smiles,ESOL_top20_6_brics_mol,group
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1nc(N)c2cc(C3(O)C(C)CC4C5CCC6=CC(=O)C=CC6(C)C5(F)C(O)CC43C)c(-c3c(Cl)cccc3Cl)c(C3(O)C(C)CC4C5CCC6=CC(=O)C=CC6(C)C5(F)C(O)CC43C)c2n1,-1,test
Nc1c(OC2c3cc4c(cc3C(c3cc(-c5cc(Cl)ccc5Cl)c(O)c(-c5cc(Cl)ccc5Cl)c3)C3C(=O)OCC23)OCO4)cc([N+](=O)[O-])c(-c2cc(Cl)ccc2Cl)c1[N+](=O)[O-],-1,test
Cc1cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1c(Cl)cc(Cl)c(Cl)c1Cl,-1,test
CCCCCCCCC(=O)N1c2nc(-c3ccc4c(n3)N(c3cc(Cl)ccc3Cl)c3ncccc3C(=O)N4)ccc2NC(=O)c2cccnc21,-1,test
CN1C(=O)c2ccccc2N(c2cccc(Cl)c2Cl)c2ccccc21,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(c2cc(C)c4c(c2)N(c2cc(Cl)ccc2Cl)c2ncccc2C(=O)N4)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1ccc(Cl)c(Cl)c1,-1,test
Cc1cc(=O)c2c(-c3c4occc4c(-c4c5occc5c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7CCC56C)c5c(=O)cc(C)oc45)c4c(=O)cc(C)oc34)c3ccoc3c(-c3cc(Cl)ccc3Cl)c2o1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cccc6ccccc56)c(-c5cc6c(cc5-c5c(O)c(Cl)c(Cl)c(Cl)c5Cl)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)cc4C2C3=O)O1,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(C1CC3CC1C1CCCC31)c1ncccc1C(=O)N2,-1,test
Cc1cc(=O)c2c(-c3cc(Cl)c(Cl)c(Cl)c3Cl)c3ccoc3c(-c3c4ccoc4c(-c4c5ccoc5c(-c5cc(Cl)c(Cl)c(Cl)c5Cl)c5oc(C)cc(=O)c45)c4oc(C)cc(=O)c34)c2o1,-1,test
Cc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3C1(O)C(C)CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC31C)c1ncccc1C(=O)N2,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)c2c(n1)N(c1cc(C)nc3c1NC(=O)c1cccnc1N3C1(O)CCC3C4CC(C)C5=CC(=O)C=CC5(C)C4(F)C(O)CC31C)c1ncccc1C(=O)N2,-1,test
O=[N+]([O-])c1ccc(-c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5ccc(Cl)cc5)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)c(Cl)c1,-1,test
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)c1c([N+](=O)[O-])cc(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(-c4cc(Cl)c(I)cc4Cl)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-1,test
O=[N+]([O-])c1cc(-c2ccc(Cl)c(Cl)c2)cc([N+](=O)[O-])c1-c1c([N+](=O)[O-])cc(-c2ccc(Cl)c(Cl)c2)cc1[N+](=O)[O-],-1,test
Clc1cc(Cl)c(-c2cc(Cl)c(Br)cc2Cl)c(Cl)c1,-1,test
CCCCCCCCC(=O)N1c2ncccc2C(=O)Nc2c(-c3cccc(Cl)c3Cl)cc(C)nc21,-1,test
Cc1cc(-c2nc(Cl)c(Cl)cc2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(Cl)ccc1Cl,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(c4cc([N+](=O)[O-])c(-c5cc(Cl)c(Cl)c(Cl)c5Cl)c([N+](=O)[O-])c4N)C3(C)CC(O)C12F,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(c4c([N+](=O)[O-])cc(-c5c([N+](=O)[O-])cc(-c6cc([N+](=O)[O-])c(-c7c(Cl)cc(Cl)cc7Cl)c([N+](=O)[O-])c6)cc5[N+](=O)[O-])cc4[N+](=O)[O-])C3(C)CC(O)C12F,-1,test
Fc1c(Cl)cc(-c2ccc(Cl)cc2)c(F)c1Cl,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1cc(Cl)nc(N(C=O)NS(=O)(=O)c2ccccc2-c2ccc(Cl)c(Cl)c2Cl)n1)c1nc(Cl)cc(-c2ccc(Cl)c(Cl)c2Cl)n1,-1,test
O=C1Nc2ccc(-c3ccc([N+](=O)[O-])cc3Cl)nc2N(c2ccc3c(n2)N(c2ccc([N+](=O)[O-])cc2Cl)c2ncccc2C(=O)N3)c2ncccc21,-1,test
O=[N+]([O-])c1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc([N+](=O)[O-])c1-c1c([N+](=O)[O-])cc(-c2cccc3ccccc23)cc1[N+](=O)[O-],-1,test
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1cc(Cl)ccc1Cl,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(-c2c(O)c(Cl)c(Cl)c(Cl)c2Cl)n1)c1nc(Cl)cc(-c2c(O)c(Cl)c(Cl)c(Cl)c2Cl)n1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(-c5cc6c(cc5-c5ccc([N+](=O)[O-])cc5Cl)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)cc4C2C3=O)O1,-1,test
Cc1c(Cl)c(=O)oc2ccc(-c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5c([N+](=O)[O-])cc(-c6ccc7oc(=O)c(Cl)c(C)c7c6)cc5[N+](=O)[O-])c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)cc12,-1,test
Clc1ccc(Cl)c(-c2nc(Cl)nc(-c3nc(Cl)nc(-c4c(Cl)cccc4Cl)n3)n2)c1,-1,test
O=[N+]([O-])c1cc(-c2cccc(Cl)c2)cc([N+](=O)[O-])c1-c1cccc(Cl)c1,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5cc([N+](=O)[O-])c(C6CCC7C8CCC9=CC(=O)CCC9(C)C8CCC67C)c([N+](=O)[O-])c5)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)CCC12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2ccc(Cl)cc2)c2nc(Cl)nc(-c3ccc(Cl)cc3)n2)C2(C)CCC(=O)C=C12,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3ccc4c(n3)N(c3c(Cl)c(Cl)cc(Cl)c3Cl)c3ncccc3C(=O)N4)CCC12,-1,test
O=CN(NS(=O)(=O)c1ccccc1-c1cc(Cl)nc(N(C=O)NS(=O)(=O)c2ccccc2-c2ccc([N+](=O)[O-])cc2Cl)n1)c1nc(Cl)cc(-c2ccc([N+](=O)[O-])cc2Cl)n1,-1,test
Cc1c(F)c(F)c(-c2c(Cl)cc(Cl)cc2Cl)c(F)c1F,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(C2(O)CCC4C5CCC6=CC(=O)CCC6(C)C5C(=O)CC42C)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1cccc(Cl)c1Cl,-1,test
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c(Cl)c(Cl)cc(Cl)c1Cl,-1,test
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3c([N+](=O)[O-])cc(-c4cc([N+](=O)[O-])c(-c5cc([N+](=O)[O-])c(C6CCC7C8CCC9=CC(=O)CCC9(C)C8CCC67C)c([N+](=O)[O-])c5N)c([N+](=O)[O-])c4N)c(N)c3[N+](=O)[O-])CCC12,-1,test
Cc1cc(C)c2c(n1)N(c1c([N+](=O)[O-])cc(-c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5cc(Cl)c(Cl)cc5Cl)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3N)cc1[N+](=O)[O-])c1ncccc1C(=O)N2,-1,test
CC12CCC(c3nc(-c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)nc(C4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)n3)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,-1,test
Cc1cc(N2c3ccccc3N(C)C(=O)c3cccnc32)cc2c1NC(=O)c1cccnc1N2c1cc(Cl)c(Cl)cc1Cl,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(OC4c5cc6c(cc5C(c5cc(-c7cc([N+](=O)[O-])c(C8(O)C(O)CC9C%10CCC%11=CC(=O)C=CC%11(C)C%10(F)C(O)CC98C)c([N+](=O)[O-])c7)c(O)c(-c7ccc(Cl)c(Cl)c7Cl)c5)C5C(=O)OCC45)OCO6)C3(C)CC(O)C12F,-1,test
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(-c3nc(Cl)nc(-c4nc(-n5c6nc(=O)[nH]c(=O)c-6nc6cc(C)c(C)cc65)nc(-n5c6nc(=O)[nH]c(=O)c-6nc6cc(C)c(C)cc65)n4)n3)c2cc1C,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)c1nc(C2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)nc(C2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)n1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(-c5cc6c(cc5-c5c([N+](=O)[O-])cc(-c7ccc([N+](=O)[O-])cc7Cl)cc5[N+](=O)[O-])C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)cc4C2C3=O)O1,-1,test
Clc1cc(-c2nc(-c3cccc4ccccc34)nc(-c3cccc4ccccc34)n2)ccc1Br,-1,test
Cc1cc(=O)c2c(-c3ccc4oc(=O)c(Cl)c(C)c4c3)c3ccoc3c(-c3c4occc4c(-c4c(Cl)c(Cl)cc(Cl)c4Cl)c4c(=O)cc(C)oc34)c2o1,-1,test
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-1,test
CCCCCCCCCCCC(=O)N1c2ncccc2C(=O)Nc2c(N3c4ncccc4C(=O)Nc4c(N5c6ncccc6C(=O)Nc6c(C7(O)CCC8C9CCC%10=CC(=O)C=CC%10(C)C9C(O)CC87C)cc(C)nc65)cc(C)nc43)cc(C)nc21,-1,test
Nc1c(-c2c([N+](=O)[O-])cc(-c3c(Cl)cccc3Cl)c(N)c2[N+](=O)[O-])cc([N+](=O)[O-])c(-c2ccc(Cl)cc2Cl)c1[N+](=O)[O-],-1,test
N#CC(=NOP(=S)(Oc1cc([N+](=O)[O-])c(OP(=S)(ON=C(C#N)c2ccccc2)Oc2cc(Cl)c(Cl)cc2Cl)c([N+](=O)[O-])c1)Oc1cc(Cl)c(Cl)cc1Cl)c1ccccc1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(C5CC(C)C=C6C=CC(C)C(N7c8ncccc8C(=O)N(C)c8ccc(Cl)nc87)C65)c(C5C(C)C=CC6=CC(C)CC(N7c8ncccc8C(=O)N(C)c8ccc(Cl)nc87)C65)cc4C2C3=O)O1,-1,test
Cc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(Cl)c(Cl)c(Cl)c1Cl,-1,test
Cc1cc(C)c2c(n1)N(c1nc(-c3cc(Cl)c(Cl)c(Cl)c3Cl)nc(N3c4ncccc4C(=O)Nc4c(C)cc(C)nc43)n1)c1ncccc1C(=O)N2,-1,test
CC1C=C2C=CC(C)C(c3ccc(Cl)c(Cl)c3)C2C(N2c3ncccc3C(=O)N(C)c3cccnc32)C1,-1,test
Cc1cc(-c2cc(C)nc3c2NC(=O)c2cccnc2N3c2cc(C)nc3c2NC(=O)c2cccnc2N3c2ccc(Cl)c(Cl)c2Cl)c2c(n1)N(c1ccc(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(-c3cc(Cl)cc(Cl)c3)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1-c1cc(Cl)cc(Cl)c1,-1,test
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-1,test
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)OP(=S)(OC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C)N1C(=O)c2ccccc2C1=O,-1,test
Cc1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1cc(C)c3c(c1)N(c1ccc4nc(S(N)(=O)=O)sc4c1)c1ncccc1C(=O)N3)c1ncccc1C(=O)N2,-1,test
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OP(=S)(ON=C(C#N)c1ccccc1)Oc1ccc2nc(S(N)(=O)=O)sc2c1)c1ccc2nc(S(N)(=O)=O)sc2c1,-1,test
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)c1nc(-c2ccc(Cl)cc2Cl)nc(-c2cc(Cl)c(F)c(Cl)c2F)n1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5ccc(Cl)c(Cl)c5)c(-c5cc(Cl)nc(N(C=O)NS(=O)(=O)c6ccccc6-c6cc(Cl)nc(N(C=O)NS(=O)(=O)c7ccccc7-c7ccc(Cl)c(Cl)c7)n6)n5)cc4C2C3=O)O1,-1,test
O=[N+]([O-])c1cc(-c2cc(Cl)c(Cl)cc2Cl)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3cc(Cl)c(Cl)cc3Cl)c([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-1,test
Nc1nc(-c2cccc(Cl)c2Cl)nc2c(-c3cc(Cl)c(Cl)cc3Cl)c(-c3cc(Cl)c(Cl)cc3Cl)c(-c3cc(Cl)c(Cl)cc3Cl)cc12,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(c4ccc(Cl)c(Cl)c4Cl)C(O)(c4ccc(Cl)c(Cl)c4Cl)C3(C)CC(O)C12F,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5cc6c(cc5-c5cccc(Cl)c5Cl)OCC5Oc7c(ccc8c7CC(C(=C)C)O8)C(=O)C65)c(-c5cc6c(cc5-c5cccc(Cl)c5Cl)C5C(=O)c7ccc8c(c7OC5CO6)CC(C(=C)C)O8)cc4C2C3=O)O1,-1,test
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)c1nc(-c2cc(Cl)c(F)c(Cl)c2F)nc(-c2cccc(Cl)c2Cl)n1,-1,test
Nc1c(-c2c(Cl)ccc(Cl)c2Cl)cc([N+](=O)[O-])c(-c2c(Cl)ccc(Cl)c2Cl)c1[N+](=O)[O-],-1,test
Clc1ccc(-c2nc(Cl)nc(-c3ccc(Cl)cc3Cl)n2)c(Cl)c1,-1,test
C#CC1(c2nc(C3(C#C)CCC4C5CCC6=CC(=O)CCC6C5CCC43C)nc(C3(C#C)CCC4C5CCC6=CC(=O)CCC6C5CCC43C)n2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3nc(N)c4cc(-c5cc(Cl)c(F)c(Cl)c5F)c(-c5cc(Cl)c(F)c(Cl)c5F)c(C5CCC6C7CCC8=CC(=O)CCC8(C)C7CCC56C)c4n3)CCC12,-1,test
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)c1cc(Cl)c(Cl)c(Cl)c1Cl,-1,test
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1nc(Cl)nc(-c2nc(Cl)nc(C3(O)CCC4C5CCC6=CC(=O)C=CC6(C)C5C(O)CC43C)n2)n1,-1,test
Clc1cc(-c2ccc(-c3ccc(Cl)c(Cl)c3Cl)c(Cl)c2)ccc1-c1ccc(Cl)c(Cl)c1Cl,-1,test
Cc1ccc(-c2cc(Cl)c(F)c(Cl)c2F)cc1Cl,-1,test
O=C1c2ccccc2C(=O)N1P(=S)(Oc1ccc(Cl)cc1)Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-1,test
O=C1OCC2C(Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c3cc4c(cc3C(c3cc(-c5ccc(Cl)cc5)c(O)c(-c5ccc(Cl)cc5)c3)C12)OCO4,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc([N+](=O)[O-])c(-c4c([N+](=O)[O-])cc(-c5c([N+](=O)[O-])cc(-c6cc(Cl)c(I)cc6Cl)cc5[N+](=O)[O-])cc4[N+](=O)[O-])c([N+](=O)[O-])c3)CCC12,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(c2cccc(Cl)c2Cl)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(C1(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC31C)c1ncccc1C(=O)N2,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(c1ccc(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
O=C1Nc2ccc(N3c4nc(-c5ccc(Cl)cc5)ccc4NC(=O)c4cccnc43)nc2N(c2ccc3ccccc3c2)c2ncccc21,-1,test
CC1C=C2C=CC(C)C(c3cc([N+](=O)[O-])c(-c4ccc(Cl)cc4Cl)c([N+](=O)[O-])c3)C2C(OP(=S)(Oc2cc(Cl)ccc2Cl)N2C(=O)c3ccccc3C2=O)C1,-1,test
Nc1c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(-c4cc(Cl)c(Cl)c(Cl)c4Cl)c(N)c3[N+](=O)[O-])c([N+](=O)[O-])c2N)c1[N+](=O)[O-],-1,test
O=[N+]([O-])c1cc(-c2ccc(Cl)c(Cl)c2)cc([N+](=O)[O-])c1-c1c([N+](=O)[O-])cc(-c2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],-1,test
c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,-1,test
O=C1Nc2ccc(-c3ccc4c(n3)N(c3cc(Cl)ccc3Cl)c3ncccc3C(=O)N4)nc2N(c2cc(Cl)ccc2Cl)c2ncccc21,-1,test
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)cc1I,-1,test
O=C1Nc2ccc(-c3ccc(Cl)cc3)nc2N(c2ccc3ccccc3c2)c2ncccc21,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OP(=S)(ON=C(C#N)c5ccccc5)Oc5cc(C)nc6c5NC(=O)c5cccnc5N6c5c(Cl)c(Cl)cc(Cl)c5Cl)c(-c5c(Cl)c(Cl)cc(Cl)c5Cl)cc4C2C3=O)O1,-1,test
Cc1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc2c1NC(=O)c1cccnc1N2c1cc(Cl)nc(N(C=O)NS(=O)(=O)c2ccccc2C2(O)C(C)CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC32C)n1,-1,test
Cc1c(F)c(F)c(-c2cc([N+](=O)[O-])c(-c3cc([N+](=O)[O-])c(-c4cc([N+](=O)[O-])c(-c5ccc6ccccc6c5)c([N+](=O)[O-])c4)c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)c(F)c1F,-1,test
CN1C(=S)c2cccnc2N(c2cc([N+](=O)[O-])c(-c3c([N+](=O)[O-])cc(-c4cc([N+](=O)[O-])c(N5c6ccccc6N(C)C(=S)c6cccnc65)c([N+](=O)[O-])c4)cc3[N+](=O)[O-])c([N+](=O)[O-])c2)c2ccccc21,-1,test
CC12CCC(c3cc(Cl)ccc3Cl)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,-1,test
Cc1ccnc2c1NC(=O)c1cccnc1N2c1ccc2c(n1)N(c1ccc3c(n1)N(c1ccc4c(n1)N(c1c(Cl)cc(Cl)cc1Cl)c1ncccc1C(=O)N4)c1ncccc1C(=O)N3)c1ncccc1C(=O)N2,-1,test
O=C1Nc2ccc(Cl)cc2N(c2nc(-c3c(Cl)cc(Cl)cc3Cl)nc(-c3c(Cl)cc(Cl)cc3Cl)n2)c2ncccc21,-1,test
O=c1ccc2cc3ccoc3c(-c3c(Cl)cc(Cl)c(Cl)c3Cl)c2o1,-1,test
O=[N+]([O-])c1cc(-c2cc(Cl)ccc2Cl)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2cc(Cl)ccc2Cl)c([N+](=O)[O-])c1,-1,test
Cc1cc(-c2ccc(Cl)cc2Cl)cc2c1NC(=O)c1cccnc1N2c1ccc(Cl)cc1Cl,-1,test
Cc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(n1)N(c1ccc(Cl)cc1Cl)c1ncccc1C(=O)N2,-1,test
Cc1cc(C)c2c(n1)N(C1C(C)C=CC3=CC(C)CC(c4cc(Cl)c(Cl)c(Cl)c4Cl)C31)c1ncccc1C(=O)N2,-1,test
Cc1cc(=O)c2c(-c3cc(Cl)c(Cl)cc3Cl)c3ccoc3c(-c3nc(Cl)c(Cl)cc3Cl)c2o1,-1,test
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)c1cc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(-c3c(Cl)cc(Cl)cc3Cl)c([N+](=O)[O-])c2N)c([N+](=O)[O-])c1N,-1,test
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(c3cc(Cl)nc(N(C=O)NS(=O)(=O)c4ccccc4-c4ccccc4S(=O)(=O)NN(C=O)c4nc(Cl)cc(-c5cc(Cl)nc(N(C=O)NS(=O)(=O)c6ccccc6C6CCC7C8CCC9=CC(=O)CCC9(C)C8CCC67C)n5)n4)n3)CCC12,-1,test
Cc1cc(N2c3ncccc3C(=O)Nc3c(N4c5ncccc5C(=S)N(C)c5cccnc54)cc(C)nc32)c2c(n1)N(c1ccc(Cl)c(Cl)c1Cl)c1ncccc1C(=O)N2,-1,test
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-1,test
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,-1,test
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(-c5ccc([N+](=O)[O-])cc5Cl)c(-c5ccc([N+](=O)[O-])cc5Cl)cc4C2C3=O)O1,-1,test
Cc1cc(-c2nc(-c3cccc4ccccc34)nc(-c3cccc4ccccc34)n2)cc2c1NC(=O)c1cccnc1N2C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-1,test
Cc1cc(C23OC(C)(C)OC2CC2C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC23C)cc2c1NC(=O)c1cccnc1N2c1cc(C)c2c(c1)N(C13OC(C)(C)OC1CC1C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC13C)c1ncccc1C(=O)N2,-1,test
Cc1cc(-c2ccc(Cl)c(Cl)c2)c2c(n1)N(C1(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC31C)c1ncccc1C(=O)N2,-1,test
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,-1,test
N#CC(=NOP(=S)(Oc1cc([N+](=O)[O-])c(-c2cccc(Cl)c2Cl)c([N+](=O)[O-])c1)Oc1cccc(Cl)c1Cl)c1ccccc1,-1,test
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1cc(Cl)c(Cl)cc1Cl,-1,test
Cc1cc(=O)c2c(-c3c(Cl)cc(Cl)c(Cl)c3Cl)c3ccoc3c(-c3ccc([N+](=O)[O-])cc3Cl)c2o1,-1,test
O=[N+]([O-])c1cc(-c2cc(Cl)ccc2Cl)cc([N+](=O)[O-])c1-c1cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc(-c3ccc(Cl)c(Cl)c3)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,-1,test
Cc1cc(-c2cc(C)c3c(c2)N(c2cc(C)c4c(c2)N(C25OC(C)(C)OC2CC2C6CCC7=CC(=O)C=CC7(C)C6(F)C(O)CC25C)c2ncccc2C(=O)N4)c2ncccc2C(=O)N3)cc2c1NC(=O)c1cccnc1N2c1cc(Cl)cc(Cl)c1,-1,test
CC12C=CC(=O)C=C1CCC1C3CC(c4c(Cl)c(Cl)c(Cl)c(Cl)c4Cl)C(O)(c4nc(Cl)nc(C5CC6C7CCC8=CC(=O)C=CC8(C)C7(F)C(O)CC6(C)C5(O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)n4)C3(C)CC(O)C12F,-1,test
CCCCCCCCC(=O)N1c2ncccc2C(=O)Nc2c(-c3c(Cl)cccc3Cl)cc(C)nc21,-1,test
CC12CCC(c3nc(-c4ccc(Cl)c(Cl)c4)nc(-c4ccc(Cl)c(Cl)c4)n3)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2c3ccoc3c(-c3cccc4ccccc34)c3oc(C)cc(=O)c23)c2c3ccoc3c(-c3cccc4ccccc34)c3oc(C)cc(=O)c23)C2(C)CCC(=O)C=C12,-1,test
CC1=CC2C(CCC3(C)C2CCC3(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C2(C)CCC(=O)C=C12,-1,test
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)c1nc(N)c2cc(C3(O)C(C)CC4C5CC(F)C6=CC(=O)C=CC6(C)C5(F)C(O)CC43C)c(C3(O)C(C)CC4C5CC(F)C6=CC(=O)C=CC6(C)C5(F)C(O)CC43C)c(C3(O)C(C)CC4C5CC(F)C6=CC(=O)C=CC6(C)C5(F)C(O)CC43C)c2n1,-1,test
O=[N+]([O-])c1cc(-c2ccc(-c3cc(Cl)c(I)cc3Cl)cc2Cl)cc([N+](=O)[O-])c1-c1ccc(-c2cccc(Cl)c2)c(Cl)c1,-1,test
